ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,hangPosType,isSkeletonBind,abilityDummyPolyId,right_0,left_0,both_0,leftHang_0,rightHang_0,right_1,left_1,both_1,leftHang_1,rightHang_1,right_2,left_2,both_2,leftHang_2,rightHang_2,right_3,left_3,both_3,leftHang_3,rightHang_3,wepInvisibleType_0,wepInvisibleType_1,wepInvisibleType_2,wepInvisibleType_3,leftBoth_0,leftBoth_1,leftBoth_2,leftBoth_3,dispPosType_right_0,dispPosType_left_0,dispPosType_rightBoth_0,dispPosType_leftBoth_0,dispPosType_rightHang_0,dispPosType_leftHang_0,dispPosType_right_1,dispPosType_left_1,dispPosType_rightBoth_1,dispPosType_leftBoth_1,dispPosType_rightHang_1,dispPosType_leftHang_1,dispPosType_right_2,dispPosType_left_2,dispPosType_rightBoth_2,dispPosType_leftBoth_2,dispPosType_rightHang_2,dispPosType_leftHang_2,dispPosType_right_3,dispPosType_left_3,dispPosType_rightBoth_3,dispPosType_leftBoth_3,dispPosType_rightHang_3,dispPosType_leftHang_3,reserve_old,
10,,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
11,,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
12,,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
13,,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
14,,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
15,,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
16,,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
17,,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
18,,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
19,,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0]
20,Dagger,0,0,[0|0|0],0,0,-1,20,21,24,2031,2030,2030,2031,2030,2031,2030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,2031,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
21,Torch,0,0,[0|0|0],2,0,-1,20,21,24,2036,2035,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
22,Claws,0,0,[0|0|0],0,0,-1,115,116,115,2063,2064,2118,2119,2117,2119,2118,30,31,30,31,30,62,61,62,61,62,0,2,1,1,115,2117,31,61,0,0,0,0,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
23,Straight Sword,0,0,[0|0|0],0,0,-1,20,21,24,2031,2030,2030,2031,2030,2031,2030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,2031,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
24,Twinblade,0,0,[0|0|0],3,0,-1,20,21,16,2114,2113,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,16,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
25,Greatsword,0,0,[0|0|0],2,0,-1,20,21,24,2036,2035,2035,2036,2035,2036,2035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,2036,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
26,Colossal Sword,0,0,[0|0|0],2,0,-1,20,21,24,2036,2035,35,36,35,36,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,36,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
27,Thrusting Sword,0,0,[0|0|0],0,0,-1,20,21,24,2031,2030,2030,2031,2030,2031,2030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,2031,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
28,Curved Sword,0,0,[0|0|0],0,0,-1,20,21,24,2031,2030,2030,2031,2030,2031,2030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,2031,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
29,Katana,0,0,[0|0|0],1,0,-1,20,21,24,2070,2069,2069,2070,2069,2070,2069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,2070,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
30,Axe,0,0,[0|0|0],0,0,-1,20,21,24,2031,2030,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
31,Curved Sword (Alt),0,0,[0|0|0],0,0,-1,20,21,24,2031,2030,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
32,Greataxe,0,0,[0|0|0],2,0,-1,20,21,24,2036,2035,35,36,35,36,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,36,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
33,Hammer,0,0,[0|0|0],0,0,-1,20,21,24,2031,2030,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
34,Flail,0,0,[0|0|0],0,0,-1,20,21,24,2031,2030,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
35,Great Hammer,0,0,[0|0|0],2,0,-1,20,21,24,2036,2035,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
36,Spear,0,0,[0|0|0],3,0,-1,20,21,24,2038,2037,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
37,Great Spear,0,0,[0|0|0],3,0,-1,20,21,24,2038,2037,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
38,Halberd,0,0,[0|0|0],3,0,-1,20,21,24,2038,2037,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
39,,0,0,[0|0|0],0,0,-1,20,21,24,2031,2030,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
40,Curved Greatsword,0,0,[0|0|0],2,0,-1,20,21,24,2036,2035,35,36,35,36,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,36,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
41,Catalyst,0,0,[0|0|0],0,0,-1,20,21,24,2049,2050,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
42,Fist,0,0,[0|0|0],0,0,-1,115,116,115,2067,2065,2066,2068,2117,2068,2066,30,31,30,31,30,62,61,62,61,62,0,2,1,1,115,2117,31,61,0,0,0,0,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
43,Whip,0,0,[0|0|0],0,0,-1,20,21,24,2052,2051,51,52,51,52,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,52,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
44,Bow,0,0,[0|0|0],1,0,-1,18,19,21,2040,2040,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,21,31,-1,-1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
45,Greatbow,0,0,[0|0|0],1,0,-1,20,21,21,2040,2040,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,21,31,-1,-1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
46,Crossbow,0,0,[0|0|0],1,0,-1,20,21,24,2039,2041,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
47,Greatshield,0,0,[0|0|0],1,0,-1,97,98,415,2034,2033,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,415,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
48,Small Shield,0,0,[0|0|0],1,0,-1,22,23,25,2048,2047,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,25,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
49,Medium Shield,0,0,[0|0|0],1,0,-1,22,23,25,2048,2047,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,25,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
50,Scythe,0,0,[0|0|0],3,0,-1,29,28,24,2038,2037,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
51,Light Bow,0,0,[0|0|0],1,0,-1,18,19,21,2040,2040,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,21,31,-1,-1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
100,Coded Sword,0,0,[0|0|0],0,0,-1,20,21,24,-1,-1,-1,-1,-1,2052,2051,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,24,-1,-1,-1,0,1,0,0,3,3,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
101,Ornamental Straight Sword,0,0,[0|0|0],0,0,-1,20,21,20,2062,2061,2062,2061,21,2061,2062,30,31,30,31,30,62,61,62,61,62,0,2,1,1,20,21,31,61,0,0,0,0,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
110,Cipher Pata,0,0,[0|0|0],0,0,-1,115,116,115,-1,-1,-1,-1,2117,-1,-1,30,31,30,31,30,62,61,62,61,62,0,2,1,1,115,2117,31,61,0,0,0,0,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
200,,0,0,[0|0|0],0,0,-1,20,21,24,2471,2471,471,471,471,471,471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,24,471,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
260,Starscourge Greatsword,0,0,[0|0|0],2,0,-1,20,21,20,2036,2035,35,36,21,2035,2036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,2,0,0,20,21,-1,-1,0,1,0,0,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
410,,0,0,[0|0|0],0,1,-1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
470,Guardian's Greatshield,0,0,[0|0|0],1,0,-1,97,98,415,-1,-1,-1,-1,-1,2034,2033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,415,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
480,Small Shield (Alt),0,0,[0|0|0],1,0,-1,420,23,420,2048,2047,30,31,30,31,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,420,31,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
500,[Skill - Wylder] Claw Shot,0,0,[0|0|0],0,0,450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
501,[Ultimate - Wylder] Onslaught Stake,0,0,[0|0|0],0,0,451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
510,,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
520,,0,0,[0|0|0],0,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
521,[Ultimate - Ironeye] Single Shot,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
522,[Extra - Ironeye] Stowed Single Shot,0,0,[0|0|0],0,0,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
523,[Skill - Ironeye] Marking,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
530,[Skill - Duchess] Restage,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
531,[Ultimate - Duchess] Finale,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
540,[Ultimate - Raider] Totem Stela,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
550,[Skill - Revenant] Summon Spirit,0,0,[0|0|0],0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
551,Revenant's Cursed Claws,0,0,[0|0|0],0,1,-1,0,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
552,[Ultimate - Revenant] Immortal March/Cursed Claw Helper,0,0,[0|0|0],0,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
553,[Extra - Revenant] Cursed Claw Helper,0,0,[0|0|0],0,0,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,[0|0|0|0|0|0|0|0|0|0|0|0]
