ID,Name,LayoutPath,PropertyID,CaptionTextID,HelpTextID,iconID,
2136,Guard Boost,R_Item_5,3050,0,31031,-1
2137,,R_Item_6,0,0,0,-1
2138,,R_Item_0_plus,3045,0,0,-1
2139,,R_Item_1_plus,3046,0,0,-1
2140,,R_Item_2_plus,3047,0,0,-1
2141,,R_Item_3_plus,3048,0,0,-1
2142,,R_Item_4_plus,3049,0,0,-1
2143,,R_Item_5_plus,3051,0,0,-1
2144,,R_Item_6_plus,0,0,0,-1
2145,[Weapon] Strength Scaling,Item_10,3070,0,31310,-1
2146,[Weapon] Dexterity Scaling,Item_11,3071,0,31311,-1
2147,[Weapon] Intelligence Scaling,Item_12,3072,0,31312,-1
2148,[Weapon] Faith Scaling,Item_13,3073,0,31313,-1
2149,[Weapon] Arcane Scaling,Item_14,3074,0,31319,-1
2150,,Item_20,3060,0,31300,-1
2151,,Item_21,3061,0,31301,-1
2152,,Item_22,3062,0,31302,-1
2153,,Item_23,3063,0,31303,-1
2154,,Item_24,3064,0,31304,-1
2155,,Item_20_plus,3065,0,0,-1
2156,,Item_21_plus,3066,0,0,-1
2157,,Item_22_plus,3067,0,0,-1
2158,,Item_23_plus,3068,0,0,-1
2159,,Item_24_plus,3069,0,0,-1
2160,,Item_30,3100,0,0,-1
2161,,Item_31,3101,0,0,-1
2162,,Item_32,3102,0,0,-1
2163,,Item_33,0,0,0,-1
2164,,Item_34,0,0,0,-1
2165,,StatusTitle_0,0,20000,0,-1
2166,,StatusTitle_1,0,20001,0,-1
2167,,StatusTitle_2,0,20003,0,-1
2168,,StatusTitle_3,0,20002,0,-1
2169,,StatusTitle_4,0,20004,0,-1
2170,,,0,0,0,-1
2300,,Title,1000,0,0,-1
2301,,TopItem_0,3000,0,31001,-1
2302,,TopItem_1,3001,0,31003,-1
2303,,TopItem_2,0,0,0,-1
2304,,TopItem_3,3220,0,31006,-1
2305,,TopItem_4,3091,0,31034,-1
2306,,TopItem_4_0,3091,0,31034,-1
2307,,TopItem_4_1,3092,0,0,-1
2308,,TopItem_4_2,3093,0,0,-1
2309,,TopItem_5,1003,0,31351,-1
2310,,TopItem_6,0,0,0,-1
2311,,TopItem_7,0,0,0,-1
2312,,TopItem_7_plus,0,0,0,-1
2313,Physical Damage,L_Item_0,3010,0,31010,-1
2314,Magic Damage,L_Item_1,3011,0,31011,-1
2315,Fire Damage,L_Item_2,3012,0,31012,-1
2316,Lightning Damage,L_Item_3,3013,0,31013,-1
2317,Holy Damage,L_Item_4,3014,0,31014,-1
2318,Critical,L_Item_5,3022,0,31030,-1
2319,,L_Item_6,0,0,0,-1
2320,Range,L_Item_6a,3020,0,31032,-1
2321,Sorcery Scaling,L_Item_6b,3038,0,31035,-1
2322,,L_Item_0_plus,3015,0,0,-1
2323,,L_Item_1_plus,3016,0,0,-1
2324,,L_Item_2_plus,3017,0,0,-1
2325,,L_Item_3_plus,3018,0,0,-1
2326,,L_Item_4_plus,3019,0,0,-1
2327,,L_Item_5_plus,0,0,0,-1
2328,,L_Item_6_plus,0,0,0,-1
2329,,L_Item_6a_plus,0,0,0,-1
2330,,L_Item_6b_plus,0,0,0,-1
2331,Physical Guard,R_Item_0,3040,0,31020,-1
2332,Magic Guard,R_Item_1,3041,0,31021,-1
2333,Fire Guard,R_Item_2,3042,0,31022,-1
2334,Lightning Guard,R_Item_3,3043,0,31023,-1
2335,Holy Guard,R_Item_4,3044,0,31024,-1
2336,Guard Boost,R_Item_5,3050,0,31031,-1
2337,,R_Item_6,0,0,0,-1
2338,,R_Item_0_plus,3045,0,0,-1
2339,,R_Item_1_plus,3046,0,0,-1
2340,,R_Item_2_plus,3047,0,0,-1
2341,,R_Item_3_plus,3048,0,0,-1
2342,,R_Item_4_plus,3049,0,0,-1
2343,,R_Item_5_plus,3051,0,0,-1
2344,,R_Item_6_plus,0,0,0,-1
2345,[Item] Strength Scaling,Item_10,3070,0,31314,-1
2346,[Item] Dexterity Scaling,Item_11,3071,0,31315,-1
2347,[Item] Intelligence Scaling,Item_12,3072,0,31316,-1
2348,[Item] Faith Scaling,Item_13,3073,0,31317,-1
2349,[Item] Arcane Scaling,Item_14,3074,0,31318,-1
2350,,Item_20,3060,0,31300,-1
2351,,Item_21,3061,0,31301,-1
2352,,Item_22,3062,0,31302,-1
2353,,Item_23,3063,0,31303,-1
2354,,Item_24,3064,0,31304,-1
2355,,Item_20_plus,3065,0,0,-1
2356,,Item_21_plus,3066,0,0,-1
2357,,Item_22_plus,3067,0,0,-1
2358,,Item_23_plus,3068,0,0,-1
2359,,Item_24_plus,3069,0,0,-1
2360,,Item_30,3100,0,0,-1
2361,,Item_31,3101,0,0,-1
2362,,Item_32,3102,0,0,-1
2363,,Item_33,0,0,0,-1
2364,,Item_34,0,0,0,-1
2365,,StatusTitle_0,0,20000,0,-1
2366,,StatusTitle_1,0,20001,0,-1
2367,,StatusTitle_2,0,20003,0,-1
2368,,StatusTitle_3,0,20002,0,-1
2369,,StatusTitle_4,0,20004,0,-1
2370,,,0,0,0,-1
2400,,Title,1000,0,0,-1
2401,,TopItem_0,3000,0,31001,-1
2402,,TopItem_1,3001,0,31003,-1
2403,,TopItem_2,0,0,0,-1
2404,,TopItem_3,3220,0,31006,-1
2405,,TopItem_4,3091,0,31034,-1
2406,,TopItem_4_0,3091,0,31034,-1
2407,,TopItem_4_1,3092,0,0,-1
2408,,TopItem_4_2,3093,0,0,-1
2409,,TopItem_5,1003,0,31351,-1
2410,,TopItem_6,0,0,0,-1
2411,,TopItem_7,0,0,0,-1
2412,,TopItem_7_plus,0,0,0,-1
2413,Physical Damage,L_Item_0,3010,0,31010,-1
2414,Magic Damage,L_Item_1,3011,0,31011,-1
2415,Fire Damage,L_Item_2,3012,0,31012,-1
2416,Lightning Damage,L_Item_3,3013,0,31013,-1
2417,Holy Damage,L_Item_4,3014,0,31014,-1
2418,Critical,L_Item_5,3022,0,31030,-1
2419,,L_Item_6,0,0,0,-1
2420,Range,L_Item_6a,3020,0,31032,-1
2421,Sorcery Scaling,L_Item_6b,3038,0,31035,-1
2422,,L_Item_0_plus,3015,0,0,-1
2423,,L_Item_1_plus,3016,0,0,-1
2424,,L_Item_2_plus,3017,0,0,-1
2425,,L_Item_3_plus,3018,0,0,-1
2426,,L_Item_4_plus,3019,0,0,-1
2427,,L_Item_5_plus,0,0,0,-1
2428,,L_Item_6_plus,0,0,0,-1
2429,,L_Item_6a_plus,0,0,0,-1
2430,,L_Item_6b_plus,0,0,0,-1
2431,Physical Guard,R_Item_0,3040,0,31020,-1
2432,Magic Guard,R_Item_1,3041,0,31021,-1
2433,Fire Guard,R_Item_2,3042,0,31022,-1
2434,Lightning Guard,R_Item_3,3043,0,31023,-1
2435,Holy Guard,R_Item_4,3044,0,31024,-1
2436,Guard Boost,R_Item_5,3050,0,31031,-1
2437,,R_Item_6,0,0,0,-1
2438,,R_Item_0_plus,3045,0,0,-1
2439,,R_Item_1_plus,3046,0,0,-1
2440,,R_Item_2_plus,3047,0,0,-1
2441,,R_Item_3_plus,3048,0,0,-1
2442,,R_Item_4_plus,3049,0,0,-1
2443,,R_Item_5_plus,3051,0,0,-1
2444,,R_Item_6_plus,0,0,0,-1
2445,[Item] Strength Scaling,Item_10,3070,0,31314,-1
2446,[Item] Dexterity Scaling,Item_11,3071,0,31315,-1
2447,[Item] Intelligence Scaling,Item_12,3072,0,31316,-1
2448,[Item] Faith Scaling,Item_13,3073,0,31317,-1
2449,[Item] Arcane Scaling,Item_14,3074,0,31318,-1
2450,,Item_20,3060,0,31300,-1
2451,,Item_21,3061,0,31301,-1
2452,,Item_22,3062,0,31302,-1
2453,,Item_23,3063,0,31303,-1
2454,,Item_24,3064,0,31304,-1
2455,,Item_20_plus,3065,0,0,-1
2456,,Item_21_plus,3066,0,0,-1
2457,,Item_22_plus,3067,0,0,-1
2458,,Item_23_plus,3068,0,0,-1
2459,,Item_24_plus,3069,0,0,-1
2460,,Item_30,3100,0,0,-1
2461,,Item_31,3101,0,0,-1
2462,,Item_32,3102,0,0,-1
2463,,Item_33,0,0,0,-1
2464,,Item_34,0,0,0,-1
2465,,StatusTitle_0,0,20000,0,-1
2466,,StatusTitle_1,0,20001,0,-1
2467,,StatusTitle_2,0,20003,0,-1
2468,,StatusTitle_3,0,20002,0,-1
2469,,StatusTitle_4,0,20004,0,-1
2470,,,0,0,0,-1
2500,,Title,1000,0,0,-1
2501,,TopItem_0,3000,0,31001,-1
2502,,TopItem_1,3001,0,31003,-1
2503,,TopItem_2,0,0,0,-1
2504,,TopItem_3,3220,0,31006,-1
2505,,TopItem_4,3091,0,31034,-1
2506,,TopItem_4_0,3091,0,31034,-1
2507,,TopItem_4_1,3092,0,0,-1
2508,,TopItem_4_2,3093,0,0,-1
2509,,TopItem_5,1003,0,31351,-1
2510,,TopItem_6,0,0,0,-1
2511,,TopItem_7,0,0,0,-1
2512,,TopItem_7_plus,0,0,0,-1
2513,Physical Damage,L_Item_0,3010,0,31010,-1
2514,Magic Damage,L_Item_1,3011,0,31011,-1
2515,Fire Damage,L_Item_2,3012,0,31012,-1
2516,Lightning Damage,L_Item_3,3013,0,31013,-1
2517,Holy Damage,L_Item_4,3014,0,31014,-1
2518,Critical,L_Item_5,3022,0,31030,-1
2519,,L_Item_6,0,0,0,-1
2520,Range,L_Item_6a,3020,0,31032,-1
2521,Incant Scaling,L_Item_6b,3039,0,31036,-1
2522,,L_Item_0_plus,3015,0,0,-1
2523,,L_Item_1_plus,3016,0,0,-1
2524,,L_Item_2_plus,3017,0,0,-1
2525,,L_Item_3_plus,3018,0,0,-1
2526,,L_Item_4_plus,3019,0,0,-1
2527,,L_Item_5_plus,0,0,0,-1
2528,,L_Item_6_plus,0,0,0,-1
2529,,L_Item_6a_plus,0,0,0,-1
2530,,L_Item_6b_plus,0,0,0,-1
2531,Physical Guard,R_Item_0,3040,0,31020,-1
2532,Magic Guard,R_Item_1,3041,0,31021,-1
2533,Fire Guard,R_Item_2,3042,0,31022,-1
2534,Lightning Guard,R_Item_3,3043,0,31023,-1
2535,Holy Guard,R_Item_4,3044,0,31024,-1
2536,Guard Boost,R_Item_5,3050,0,31031,-1
2537,,R_Item_6,0,0,0,-1
2538,,R_Item_0_plus,3045,0,0,-1
2539,,R_Item_1_plus,3046,0,0,-1
2540,,R_Item_2_plus,3047,0,0,-1
2541,,R_Item_3_plus,3048,0,0,-1
2542,,R_Item_4_plus,3049,0,0,-1
2543,,R_Item_5_plus,3051,0,0,-1
2544,,R_Item_6_plus,0,0,0,-1
2545,[Item] Strength Scaling,Item_10,3070,0,31314,-1
2546,[Item] Dexterity Scaling,Item_11,3071,0,31315,-1
2547,[Item] Intelligence Scaling,Item_12,3072,0,31316,-1
2548,[Item] Faith Scaling,Item_13,3073,0,31317,-1
2549,[Item] Arcane Scaling,Item_14,3074,0,31318,-1
2550,,Item_20,3060,0,31300,-1
2551,,Item_21,3061,0,31301,-1
2552,,Item_22,3062,0,31302,-1
2553,,Item_23,3063,0,31303,-1
2554,,Item_24,3064,0,31304,-1
2555,,Item_20_plus,3065,0,0,-1
2556,,Item_21_plus,3066,0,0,-1
2557,,Item_22_plus,3067,0,0,-1
2558,,Item_23_plus,3068,0,0,-1
2559,,Item_24_plus,3069,0,0,-1
2560,,Item_30,3100,0,0,-1
2561,,Item_31,3101,0,0,-1
2562,,Item_32,3102,0,0,-1
2563,,Item_33,0,0,0,-1
2564,,Item_34,0,0,0,-1
2565,,StatusTitle_0,0,20000,0,-1
2566,,StatusTitle_1,0,20001,0,-1
2567,,StatusTitle_2,0,20003,0,-1
2568,,StatusTitle_3,0,20002,0,-1
2569,,StatusTitle_4,0,20004,0,-1
2570,,,0,0,0,-1
2600,,Title,1000,0,0,-1
2601,,TopItem_0,3000,0,31001,-1
2602,,TopItem_1,3001,0,31003,-1
2603,,TopItem_2,0,0,0,-1
2604,,TopItem_3,3220,0,31006,-1
2605,,TopItem_4,3091,0,31034,-1
2606,,TopItem_4_0,3091,0,31034,-1
2607,,TopItem_4_1,3092,0,0,-1
2608,,TopItem_4_2,3093,0,0,-1
2609,,TopItem_5,1003,0,31351,-1
2610,,TopItem_6,0,0,0,-1
2611,,TopItem_7,0,0,0,-1
2612,,TopItem_7_plus,0,0,0,-1
2613,Physical Damage,L_Item_0,3010,0,31010,-1
2614,Magic Damage,L_Item_1,3011,0,31011,-1
2615,Fire Damage,L_Item_2,3012,0,31012,-1
2616,Lightning Damage,L_Item_3,3013,0,31013,-1
2617,Holy Damage,L_Item_4,3014,0,31014,-1
2618,Critical,L_Item_5,3022,0,31030,-1
2619,,L_Item_6,0,0,0,-1
2620,Range,L_Item_6a,3020,0,31032,-1
2621,Incant Scaling,L_Item_6b,3039,0,31036,-1
2622,,L_Item_0_plus,3015,0,0,-1
2623,,L_Item_1_plus,3016,0,0,-1
2624,,L_Item_2_plus,3017,0,0,-1
2625,,L_Item_3_plus,3018,0,0,-1
2626,,L_Item_4_plus,3019,0,0,-1
2627,,L_Item_5_plus,0,0,0,-1
2628,,L_Item_6_plus,0,0,0,-1
2629,,L_Item_6a_plus,0,0,0,-1
2630,,L_Item_6b_plus,0,0,0,-1
2631,Physical Guard,R_Item_0,3040,0,31020,-1
2632,Magic Guard,R_Item_1,3041,0,31021,-1
2633,Fire Guard,R_Item_2,3042,0,31022,-1
2634,Lightning Guard,R_Item_3,3043,0,31023,-1
2635,Holy Guard,R_Item_4,3044,0,31024,-1
2636,Guard Boost,R_Item_5,3050,0,31031,-1
2637,,R_Item_6,0,0,0,-1
2638,,R_Item_0_plus,3045,0,0,-1
2639,,R_Item_1_plus,3046,0,0,-1
2640,,R_Item_2_plus,3047,0,0,-1
2641,,R_Item_3_plus,3048,0,0,-1
2642,,R_Item_4_plus,3049,0,0,-1
2643,,R_Item_5_plus,3051,0,0,-1
2644,,R_Item_6_plus,0,0,0,-1
2645,[Item] Strength Scaling,Item_10,3070,0,31314,-1
2646,[Item] Dexterity Scaling,Item_11,3071,0,31315,-1
2647,[Item] Intelligence Scaling,Item_12,3072,0,31316,-1
2648,[Item] Faith Scaling,Item_13,3073,0,31317,-1
2649,[Item] Arcane Scaling,Item_14,3074,0,31318,-1
2650,,Item_20,3060,0,31300,-1
2651,,Item_21,3061,0,31301,-1
2652,,Item_22,3062,0,31302,-1
2653,,Item_23,3063,0,31303,-1
2654,,Item_24,3064,0,31304,-1
2655,,Item_20_plus,3065,0,0,-1
2656,,Item_21_plus,3066,0,0,-1
2657,,Item_22_plus,3067,0,0,-1
2658,,Item_23_plus,3068,0,0,-1
2659,,Item_24_plus,3069,0,0,-1
2660,,Item_30,3100,0,0,-1
2661,,Item_31,3101,0,0,-1
2662,,Item_32,3102,0,0,-1
2663,,Item_33,0,0,0,-1
2664,,Item_34,0,0,0,-1
2665,,StatusTitle_0,0,20000,0,-1
2666,,StatusTitle_1,0,20001,0,-1
2667,,StatusTitle_2,0,20003,0,-1
2668,,StatusTitle_3,0,20002,0,-1
2669,,StatusTitle_4,0,20004,0,-1
2670,,,0,0,0,-1
4000,,Title,1000,0,0,-1
4001,,TopItem_0,0,0,0,-1
4002,,TopItem_1,0,0,0,-1
4003,,TopItem_2,0,0,0,-1
4004,,TopItem_3,0,0,0,-1
4005,,TopItem_4,0,0,0,-1
4006,,TopItem_5,1003,0,31351,-1
4007,,TopItem_6,0,0,0,-1
4008,,TopItem_7,0,0,0,-1
4009,,L_Item_0,4030,0,31180,-1
4010,,L_Item_1,4031,0,31181,-1
4011,,L_Item_2,4032,0,31182,-1
4012,,L_Item_3,4033,0,31183,-1
4013,,L_Item_4,4034,0,31184,-1
4014,,L_Item_5,4035,0,31185,-1
4015,,L_Item_6,4036,0,31186,-1
4016,,L_Item_7,4037,0,31187,-1
4017,,R_Item_0,4011,0,31190,-1
4018,,R_Item_1,4012,0,31191,-1
4019,,R_Item_2,4017,0,31192,-1
4020,,R_Item_3,4013,0,31193,-1
4021,,R_Item_4,4018,0,31200,-1
4022,,R_Item_5,0,0,0,-1
4023,,R_Item_6,0,0,0,-1
4024,,R_Item_7,0,0,0,-1
4025,,StatusTitle_0,0,20050,0,-1
4026,,StatusTitle_1,0,20051,0,-1
4027,,,0,0,0,-1
5000,,Title,1000,0,0,-1
5001,,TopItem_0,5000,0,31002,-1
5002,,TopItem_1,0,0,0,-1
5003,[Item] Max no. per slot,TopItem_2,1010,0,31004,-1
5004,,TopItem_2_plus,1011,0,0,-1
5005,,TopItem_3,1012,0,31005,-1
5006,,TopItem_3_plus,1013,0,0,-1
5007,,TopItem_4,5020,0,31041,-1
5008,,TopItem_4_plus,5021,0,0,-1
5009,,TopItem_5,5002,0,31040,-1
5010,,L_Item_0,1001,0,0,-1
5011,,Item_10,5004,0,31307,-1
5012,,Item_11,5005,0,31308,-1
5013,,Item_12,5006,0,31309,-1
5014,,Item_13,0,0,0,-1
5015,,Item_14,0,0,0,-1
5016,Equip Effect,StatusTitle_0,0,20006,0,-1
5017,,StatusTitle_1,0,20002,0,-1
5018,,,0,0,0,-1
6000,,Title,1000,0,0,-1
6001,,TopItem_0,6000,0,31001,-1
6002,,TopItem_1,6001,0,31003,-1
6003,[Item] Max no. per slot,TopItem_2,1010,0,31004,-1
6004,,TopItem_2_plus,1011,0,0,-1
6005,,TopItem_3,1012,0,31005,-1
6006,,TopItem_3_plus,1013,0,0,-1
6007,,TopItem_4,0,0,0,-1
6008,,TopItem_5,0,0,0,-1
