ID,Name,unknown_0,personalScenarioObjectiveId,objectiveFlagId,personalScenarioTitleId,personalScenarioBodyId,personalScenarioImageId,heroId,unknown_6b,unknown_6c,unknown_6d,flashbackFlagId,unknown_8,spawnpointEntityId,unknown_10,unknown_11,
Darkdrift Knight in Limveld,0,8020,1009603,-1,-1,-1,6,3,0,0,1169230,0,10004000,-1,0
8040,Revenant: [Obj] Talk to the Guardian,0,8030,1009604,-1,-1,-1,6,2,0,0,1169230,0,10004000,-1,0
8041,Revenant: Chapter 2,0,1150,1009605,18010,108010,-1,6,0,0,0,0,0,10004000,-1,0
8042,Revenant: Chapter 3,0,-1,1009606,18020,108020,-1,6,0,0,0,0,0,10004000,-1,0
8043,Revenant: Chapter 4,0,-1,1009607,18030,108030,-1,6,0,0,0,0,0,10004000,-1,0
8044,Revenant: Chapter 5,0,-1,1009608,18040,108040,-1,6,2,0,0,1169231,0,10004000,-1,0
8050,Revenant: [Obj] Talk to the Duchess,0,8080,1009609,-1,-1,-1,6,2,0,0,1169231,0,10004000,-1,0
8060,Revenant: [Obj] Talk to the Recluse,0,8090,1009610,-1,-1,-1,6,2,0,0,1169231,0,10004000,-1,0
8070,Revenant: [Obj] Sit upon the bench and face yourself,0,8100,1009611,-1,-1,-1,6,2,0,0,1169231,0,10004000,-1,0
8071,Revenant: Chapter 6,0,1150,1009612,18050,108050,-1,6,0,0,0,0,0,10004000,-1,0
8072,Revenant: Chapter 7,0,-1,1009613,18060,108060,-1,6,2,0,0,1169232,0,10004000,-1,0
8080,Revenant: [Obj] Talk to the Recluse,0,8110,1009614,-1,-1,-1,6,2,0,0,1169232,0,10004000,-1,0
8090,Revenant: [Obj] Sit upon the bench and face yourself,0,8120,1009615,-1,-1,-1,6,2,0,0,1169232,0,10004000,-1,0
8091,Revenant: Chapter 8,0,1150,1009616,17070,108070,40295,6,0,0,0,0,0,10004000,-1,0
9000,Scholar: Chapter 1,0,-1,1029900,19000,109000,-1,9,0,0,0,0,0,10004000,-1,0
9010,Scholar: Chapter 2,0,-1,1029901,19010,109010,-1,9,0,0,0,0,0,10004000,-1,0
9020,Scholar: Chapter 3,0,-1,1029902,19020,109020,-1,9,2,0,0,1029880,0,10004000,-1,0
9040,Scholar: [Obj] Continue analysis in chapel,0,9000,1029904,-1,-1,-1,9,2,0,0,1029880,0,10004000,-1,0
9050,Scholar: [Obj] Search the underground chamber below the marsh. N.B. Only occurs with Downloadable content targets.,0,9001,1029905,-1,-1,-1,9,3,0,0,1029880,0,10004000,-1,0
9060,Scholar: [Obj] Search the underground chamber below the marsh. N.B. Only occurs with Downloadable content targets.,0,9001,1029906,-1,-1,-1,9,2,0,0,1029880,0,10004000,-1,0
9070,Scholar: [Obj] Check disturbance in chapel,0,9101,1029907,-1,-1,-1,9,2,0,0,1029880,0,10004000,-1,0
9071,Scholar: [Obj] Talk to the Iron Menial,0,9100,1029926,-1,-1,-1,9,2,0,0,1029880,0,10004000,-1,0
9080,Scholar: [Obj] Continue analysis in chapel,0,9003,1029908,-1,-1,-1,9,2,0,0,1029880,0,10004000,-1,0
9090,Scholar: [Obj] Talk to the Undertaker,0,9004,1029909,-1,-1,-1,9,2,0,0,1029880,0,10004000,-1,0
9100,Scholar: Chapter 4,0,9005,1029910,19030,109030,-1,9,0,0,0,0,0,10004000,-1,0
9110,Scholar: Chapter 5,0,-1,1029911,19040,109040,-1,9,2,0,0,1029881,0,10004000,-1,0
9120,Scholar: [Obj] Talk to the Small Jar Merchant,0,9006,1029912,-1,-1,-1,9,2,0,0,1029881,0,10004000,-1,0
9130,Scholar: [Obj] Conclude the remembrance,0,9005,1029913,-1,-1,-1,9,2,0,0,1029881,0,10004000,-1,0
9140,Scholar: Chapter 6,0,9005,1029914,19050,109050,-1,9,0,0,0,0,0,10004000,-1,0
9141,Scholar: Chapter 7,0,-1,1029915,19060,109060,-1,9,0,0,0,0,0,10004000,-1,0
9150,Scholar: Chapter 8,0,-1,1029916,19070,109070,-1,9,2,0,0,1029882,0,10004000,-1,0
9170,Scholar: [Obj] Talk to the Undertaker,0,9008,1029918,-1,-1,-1,9,2,0,0,1029882,0,10004000,-1,0
9171,Scholar: [Obj] Check dresser mirror,0,9012,1029924,-1,-1,-1,9,2,0,0,1029882,0,10004000,-1,0
9180,Scholar: [Obj] Continue analysis in chapel,0,9009,1029919,-1,-1,-1,9,2,0,0,1029882,0,10004000,-1,0
9190,Scholar: [Obj] Defeat the Dreglord in Limveld,0,9010,1029920,-1,-1,-1,9,3,0,0,1029882,0,10004000,-1,0
9200,Scholar: [Obj] Defeat the Dreglord in Limveld,0,9010,1029921,-1,-1,-1,9,2,0,0,1029882,0,10004000,-1,0
9210,Scholar: [Obj] Talk to the Undertaker,0,9011,1029922,-1,-1,-1,9,2,0,0,1029882,0,10004000,-1,0
9211,Scholar: [Obj] Continue analysis in chapel,0,9009,1029925,-1,-1,-1,9,2,0,0,1029882,0,10004000,-1,0
9220,Scholar: [Obj] Conclude the remembrance,0,1150,1029923,19080,109080,40306,9,0,0,0,0,0,10004000,-1,0
10000,Undertaker: Chapter 1,0,-1,1019200,19100,109100,-1,10,0,0,0,0,0,10004000,-1,0
10010,Undertaker: Chapter 2,0,-1,1019201,19110,109110,-1,10,0,0,0,0,0,10004000,-1,0
10020,Undertaker: [Obj] Talk to the Iron Menial,0,9100,1019202,19120,109120,-1,10,2,0,0,1029720,0,10004000,-1,0
10030,Undertaker: [Obj] Talk to the Iron Menial,0,9100,1019203,-1,-1,-1,10,2,0,0,1029720,0,10004000,-1,0
10040,Undertaker: [Obj] Talk to the Iron Menial,0,9100,1019204,-1,-1,-1,10,2,0,0,1029720,0,10004000,-1,0
10050,Undertaker: [Obj] Talk to the Iron Menial,0,9100,1019205,-1,-1,-1,10,2,0,0,1029720,0,10004000,-1,0
10060,Undertaker: [Obj] Check disturbance in chapel,0,9102,1019206,-1,-1,-1,10,2,0,0,1029720,0,10004000,-1,0
10061,Undertaker: [Obj] Determine source of footsteps,0,9110,1019218,-1,-1,-1,10,2,0,0,1029720,0,10004000,-1,0
10070,Undertaker: [Obj] Talk to the Scholar,0,9103,1019207,-1,-1,-1,10,2,0,0,1029720,0,10004000,-1,0
10080,Undertaker: Chapter 4,0,9104,1019208,19130,109130,-1,10,0,0,0,0,0,10004000,-1,0
10090,Undertaker: Chapter 5,0,-1,1019209,19140,109140,-1,10,2,0,0,1029721,0,10004000,-1,0
10100,Undertaker: [Obj] Talk to the Priestess,0,9105,1019210,-1,-1,-1,10,2,0,0,1029721,0,10004000,-1,0
