ID,Name,unk_00,unk_01a,unk_01b,unk_02,unk_03,unk_04a,unk_04b,unk_04c,unk_04d,unk_05a,unk_05b,unk_05c,unk_05d,unk_06a,unk_06b,unk_06c,unk_06d,unk_07,unk_08,
50100002,,2,5010,0,0,0,20,0,40,0,255,255,255,255,255,255,255,255,-1,-1
50100003,,3,5010,0,0,0,30,0,50,0,255,255,255,255,255,255,255,255,-1,-1
50100004,,4,5010,0,0,0,40,0,10,0,255,255,255,255,255,255,255,255,-1,-1
50100005,,5,5010,0,0,0,50,0,20,0,255,255,255,255,255,255,255,255,-1,-1
50100201,,1,5010,2,0,0,210,0,230,0,255,255,255,255,255,255,255,255,-1,-1
50100202,,2,5010,2,0,0,220,0,240,0,255,255,255,255,255,255,255,255,-1,-1
50100203,,3,5010,2,0,0,230,0,250,0,255,255,255,255,255,255,255,255,-1,-1
50100204,,4,5010,2,0,0,240,0,210,0,255,255,255,255,255,255,255,255,-1,-1
50100205,,5,5010,2,0,0,250,0,220,0,255,255,255,255,255,255,255,255,-1,-1
50100301,,1,5010,3,0,0,54,1,74,1,255,255,255,255,255,255,255,255,-1,-1
50100302,,2,5010,3,0,0,64,1,84,1,255,255,255,255,255,255,255,255,-1,-1
50100303,,3,5010,3,0,0,74,1,94,1,255,255,255,255,255,255,255,255,-1,-1
50100304,,4,5010,3,0,0,84,1,54,1,255,255,255,255,255,255,255,255,-1,-1
50100305,,5,5010,3,0,0,94,1,64,1,255,255,255,255,255,255,255,255,-1,-1
50100401,,1,5010,4,0,0,154,1,174,1,255,255,255,255,255,255,255,255,-1,-1
50100402,,2,5010,4,0,0,164,1,184,1,255,255,255,255,255,255,255,255,-1,-1
50100403,,3,5010,4,0,0,174,1,194,1,255,255,255,255,255,255,255,255,-1,-1
50100404,,4,5010,4,0,0,184,1,154,1,255,255,255,255,255,255,255,255,-1,-1
50100405,,5,5010,4,0,0,194,1,164,1,255,255,255,255,255,255,255,255,-1,-1
50110201,,1,5011,2,0,0,210,0,230,0,255,255,255,255,255,255,255,255,-1,-1
50110202,,2,5011,2,0,0,220,0,240,0,255,255,255,255,255,255,255,255,-1,-1
50110203,,3,5011,2,0,0,230,0,250,0,255,255,255,255,255,255,255,255,-1,-1
50110204,,4,5011,2,0,0,240,0,210,0,255,255,255,255,255,255,255,255,-1,-1
50110205,,5,5011,2,0,0,250,0,220,0,255,255,255,255,255,255,255,255,-1,-1
50110301,,1,5011,3,0,0,54,1,74,1,255,255,255,255,255,255,255,255,-1,-1
50110302,,2,5011,3,0,0,64,1,84,1,255,255,255,255,255,255,255,255,-1,-1
50110303,,3,5011,3,0,0,74,1,94,1,255,255,255,255,255,255,255,255,-1,-1
50110304,,4,5011,3,0,0,84,1,54,1,255,255,255,255,255,255,255,255,-1,-1
50110305,,5,5011,3,0,0,94,1,64,1,255,255,255,255,255,255,255,255,-1,-1
50110401,,1,5011,4,0,0,154,1,174,1,255,255,255,255,255,255,255,255,-1,-1
50110402,,2,5011,4,0,0,164,1,184,1,255,255,255,255,255,255,255,255,-1,-1
50110403,,3,5011,4,0,0,174,1,194,1,255,255,255,255,255,255,255,255,-1,-1
50110404,,4,5011,4,0,0,184,1,154,1,255,255,255,255,255,255,255,255,-1,-1
50110405,,5,5011,4,0,0,194,1,164,1,255,255,255,255,255,255,255,255,-1,-1
50110601,,1,5011,6,0,0,98,2,118,2,255,255,255,255,255,255,255,255,-1,-1
50110602,,2,5011,6,0,0,108,2,128,2,255,255,255,255,255,255,255,255,-1,-1
50110603,,3,5011,6,0,0,118,2,138,2,255,255,255,255,255,255,255,255,-1,-1
50110604,,4,5011,6,0,0,128,2,98,2,255,255,255,255,255,255,255,255,-1,-1
50110605,,5,5011,6,0,0,138,2,108,2,255,255,255,255,255,255,255,255,-1,-1
52400001,,1,5240,255,0,14,10,0,40,0,70,0,90,0,255,255,255,255,-1,-1
52400002,,2,5240,255,0,14,20,0,50,0,80,0,100,0,255,255,255,255,-1,-1
52400003,,3,5240,255,0,14,30,0,60,0,90,0,10,0,255,255,255,255,-1,-1
52400004,,4,5240,255,0,14,40,0,70,0,110,0,20,0,255,255,255,255,-1,-1
52400005,,5,5240,255,0,14,50,0,80,0,60,0,30,0,255,255,255,255,-1,-1
52420001,,1,5242,255,0,14,10,0,40,0,70,0,90,0,255,255,255,255,-1,-1
52420002,,2,5242,255,0,14,20,0,50,0,80,0,100,0,255,255,255,255,-1,-1
52420003,,3,5242,255,0,14,30,0,60,0,90,0,10,0,255,255,255,255,-1,-1
52420004,,4,5242,255,0,14,40,0,70,0,110,0,20,0,255,255,255,255,-1,-1
52420005,,5,5242,255,0,14,50,0,80,0,60,0,30,0,255,255,255,255,-1,-1
52450001,,1,5245,255,0,14,50,0,30,0,255,255,255,255,255,255,255,255,-1,-1
52450002,,2,5245,255,0,14,10,0,40,0,255,255,255,255,255,255,255,255,-1,-1
52450003,,3,5245,255,0,14,20,0,50,0,255,255,255,255,255,255,255,255,-1,-1
52450004,,4,5245,255,0,14,30,0,10,0,255,255,255,255,255,255,255,255,-1,-1
52450005,,5,5245,255,0,14,40,0,60,0,255,255,255,255,255,255,255,255,-1,-1
52460001,,1,5246,255,0,14,50,0,30,0,255,255,255,255,255,255,255,255,-1,-1
52460002,,2,5246,255,0,14,10,0,40,0,255,255,255,255,255,255,255,255,-1,-1
52460003,,3,5246,255,0,14,20,0,50,0,255,255,255,255,255,255,255,255,-1,-1
52460004,,4,5246,255,0,14,30,0,10,0,255,255,255,255,255,255,255,255,-1,-1
52460005,,5,5246,255,0,14,40,0,60,0,255,255,255,255,255,255,255,255,-1,-1
52500001,,1,5250,255,0,14,10,0,40,0,70,0,90,0,255,255,255,255,-1,-1
52500002,,2,5250,255,0,14,20,0,50,0,80,0,100,0,255,255,255,255,-1,-1
52500003,,3,5250,255,0,14,30,0,60,0,90,0,10,0,255,255,255,255,-1,-1
52500004,,4,5250,255,0,14,40,0,70,0,100,0,20,0,255,255,255,255,-1,-1
52500005,,5,5250,255,0,14,50,0,80,0,60,0,30,0,255,255,255,255,-1,-1
52520001,,1,5252,255,0,14,10,0,40,0,70,0,90,0,255,255,255,255,-1,-1
52520002,,2,5252,255,0,14,20,0,50,0,80,0,100,0,255,255,255,255,-1,-1
52520003,,3,5252,255,0,14,30,0,60,0,90,0,10,0,255,255,255,255,-1,-1
52520004,,4,5252,255,0,14,40,0,70,0,100,0,20,0,255,255,255,255,-1,-1
52520005,,5,5252,255,0,14,50,0,80,0,60,0,30,0,255,255,255,255,-1,-1
52550001,,1,5255,255,0,14,10,0,40,0,70,0,90,0,110,0,140,0,-1,-1
52550002,,2,5255,255,0,14,20,0,50,0,80,0,100,0,120,0,150,0,-1,-1
52550003,,3,5255,255,0,14,30,0,60,0,90,0,110,0,130,0,10,0,-1,-1
52550004,,4,5255,255,0,14,40,0,70,0,100,0,120,0,140,0,20,0,-1,-1
52550005,,5,5255,255,0,14,50,0,80,0,60,0,130,0,150,0,30,0,-1,-1
52570001,,1,5257,255,0,14,10,0,40,0,70,0,90,0,110,0,140,0,-1,-1
52570002,,2,5257,255,0,14,20,0,50,0,80,0,100,0,120,0,150,0,-1,-1
52570003,,3,5257,255,0,14,30,0,60,0,90,0,110,0,130,0,10,0,-1,-1
52570004,,4,5257,255,0,14,40,0,70,0,100,0,120,0,140,0,20,0,-1,-1
52570005,,5,5257,255,0,14,50,0,80,0,60,0,130,0,150,0,30,0,-1,-1
142380001,,1,0,255,604238,11,20,0,50,0,60,0,110,0,255,255,255,255,-1,-1
142380002,,2,0,255,604238,11,30,0,20,0,40,0,140,0,255,255,255,255,-1,-1
142380003,,3,0,255,604238,11,50,0,30,0,10,0,160,0,255,255,255,255,-1,-1
142380004,,4,0,255,604238,11,20,0,50,0,60,0,130,0,255,255,255,255,-1,-1
142380005,,5,0,255,604238,11,30,0,20,0,40,0,120,0,255,255,255,255,-1,-1
142380101,,1,0,255,604238,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
142380102,,2,0,255,604238,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
142380103,,3,0,255,604238,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
142380104,,4,0,255,604238,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
142380105,,5,0,255,604238,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
142390001,,1,0,255,604239,11,10,0,60,0,255,255,255,255,255,255,255,255,-1,-1
142390002,,2,0,255,604239,11,20,0,50,0,255,255,255,255,255,255,255,255,-1,-1
142390003,,3,0,255,604239,11,30,0,40,0,255,255,255,255,255,255,255,255,-1,-1
142390004,,4,0,255,604239,11,40,0,30,0,255,255,255,255,255,255,255,255,-1,-1
142390005,,5,0,255,604239,11,50,0,20,0,255,255,255,255,255,255,255,255,-1,-1
142390101,,1,0,255,604239,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
142390102,,2,0,255,604239,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
142390103,,3,0,255,604239,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
142390104,,4,0,255,604239,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
142390105,,5,0,255,604239,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
143380101,,1,0,255,604338,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
143380102,,2,0,255,604338,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
143380103,,3,0,255,604338,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
143380104,,4,0,255,604338,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
143380105,,5,0,255,604338,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
143390001,,1,0,255,604339,11,10,0,70,0,255,255,255,255,255,255,255,255,-1,-1
143390002,,2,0,255,604339,11,20,0,60,0,255,255,255,255,255,255,255,255,-1,-1
143390003,,3,0,255,604339,11,30,0,50,0,255,255,255,255,255,255,255,255,-1,-1
143390004,,4,0,255,604339,11,40,0,20,0,255,255,255,255,255,255,255,255,-1,-1
143390005,,5,0,255,604339,11,50,0,30,0,255,255,255,255,255,255,255,255,-1,-1
143390101,,1,0,255,604339,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
143390102,,2,0,255,604339,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
143390103,,3,0,255,604339,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
143390104,,4,0,255,604339,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
143390105,,5,0,255,604339,11,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243380001,,1,0,255,604338,12,10,0,255,255,255,255,255,255,255,255,255,255,-1,-1
243380002,,2,0,255,604338,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243380003,,3,0,255,604338,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243380004,,4,0,255,604338,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243380005,,5,0,255,604338,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243380101,,1,0,255,604338,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243380102,,2,0,255,604338,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243380103,,3,0,255,604338,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243380104,,4,0,255,604338,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243380105,,5,0,255,604338,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243390001,,1,0,255,604339,12,80,0,10,0,255,255,255,255,255,255,255,255,-1,-1
243390002,,2,0,255,604339,12,70,0,20,0,10,0,255,255,255,255,255,255,-1,-1
243390003,,3,0,255,604339,12,60,0,70,0,20,0,255,255,255,255,255,255,-1,-1
243390004,,4,0,255,604339,12,50,0,40,0,255,255,255,255,255,255,255,255,-1,-1
243390005,,5,0,255,604339,12,40,0,50,0,255,255,255,255,255,255,255,255,-1,-1
243390101,,1,0,255,604339,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243390102,,2,0,255,604339,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243390103,,3,0,255,604339,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243390104,,4,0,255,604339,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
243390105,,5,0,255,604339,12,255,255,255,255,255,255,255,255,255,255,255,255,-1,-1
244380001,,1,0,255,604438,12,80,0,10,0,255,255,255,255,255,255,255,255,-1,-1
244380002,,2,0,255,604438,12,70,0,20,0,255,255,255,255,255,255,255,255,-1,-1
