ID,Name,lv01_BorderDist,lv01_PlayDist,lv12_BorderDist,lv12_PlayDist,lv23_BorderDist,lv23_PlayDist,lv34_BorderDist,lv34_PlayDist,lv45_BorderDist,lv45_PlayDist,tex_lv01_BorderDist,tex_lv01_PlayDist,enableCrossFade,drawDist,drawFadeRange,shadowDrawDist,shadowFadeRange,motionBlur_BorderDist,isPointLightShadowSrc,isDirLightShadowSrc,isShadowDst,isShadowOnly,drawByReflectCam,drawOnlyReflectCam,IncludeLodMapLv,isNoFarClipDraw,lodType,shadowDrawLodOffset,isTraceCameraXZ,isSkydomeDrawPhase,DistantViewModel_BorderDist,DistantViewModel_PlayDist,LimtedActivate_BorderDist_forGrid,LimtedActivate_PlayDist_forGrid,zSortOffsetForNoFarClipDraw,shadowDrawAlphaTestDist,fowardDrawEnvmapBlendType,LBDrawDistScaleParamID,resereve,
19,,9998,2,9999,2,9999,0,9999,0,9999,0,0,0,1,9999,10,9999,10,100,1,1,1,0,0,0,-1,0,7,0,0,0,30,5,-1,10,0,9999,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
20,,5,2,10,2,9999,0,9999,0,9999,0,0,0,1,100,2,30,5,10,1,1,1,0,0,0,-1,0,4,0,0,0,30,5,-1,10,0,15,0,10,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
21,,10,3,20,3,9999,0,9999,0,9999,0,0,0,1,150,3,60,15,20,1,1,1,0,0,0,-1,0,5,0,0,0,30,5,-1,10,0,30,0,11,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
22,,20,4,40,4,9999,0,9999,0,9999,0,0,0,1,250,5,180,20,30,1,1,1,0,0,0,-1,0,6,0,0,0,30,5,-1,10,0,90,0,12,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
23,,40,5,80,5,9999,0,9999,0,9999,0,0,0,1,500,8,220,25,45,1,1,1,0,0,0,-1,0,7,0,0,0,30,5,-1,10,0,110,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
24,,60,10,200,10,9999,0,9999,0,9999,0,0,0,1,1000,20,250,40,60,1,1,1,0,0,0,-1,0,7,0,0,0,30,5,-1,10,0,125,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
25,,100,20,400,20,9999,0,9999,0,9999,0,0,0,1,2000,40,300,50,75,1,1,1,0,0,0,-1,0,7,0,0,0,30,5,-1,10,0,150,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
26,,10,1,50,2,9999,0,9999,0,9999,0,0,1,1,9999,1,40,1,20,1,1,1,0,0,0,-1,0,9,0,0,0,30,5,-1,10,0,9999,0,2,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
27,,20,4,40,4,9999,0,9999,0,9999,0,35,20,1,250,5,180,20,30,1,1,1,0,0,0,2,0,1,0,0,0,30,5,-1,10,0,90,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
28,,10,3,9999,3,9999,0,9999,0,9999,0,0.1,1,1,10,5,1,1,10,1,0,0,0,0,0,-1,0,7,0,0,0,30,5,-1,10,0,0,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
29,,9998,2,9999,2,9999,0,9999,0,9999,0,0,0,1,9999,10,1,1,100,1,1,1,0,0,0,-1,0,7,0,0,0,30,5,-1,10,0,0,0,13,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
30,,15,0.5,30,0.5,9999,0,9999,0,9999,0,30,1,1,9999,10,9999,0,20,0,1,1,0,0,0,0,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
31,,30,10,60,30,400,5,9999,0,9999,0,60,1,1,512,10,315,10,0,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,90,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
32,,30,10,60,30,512,5,9999,0,9999,0,128,1,1,1024,10,315,10,0,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,90,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
33,,150,10,200,30,512,5,9999,0,9999,0,255,1,1,9999,10,315,10,0,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,90,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
34,,30,10,60,30,128,5,9999,0,9999,0,30,1,1,256,10,50,10,0,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,90,0,7,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
35,,15,3,40,3,128,5,9999,0,9999,0,15,1,1,45,10,45,10,0,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,90,0,8,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
36,,9999,10,9999,10,9999,5,9999,0,9999,0,60,1,1,2000,10,315,10,0,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,90,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
37,,20,10,50,20,300,5,9999,0,9999,0,60,1,1,512,10,155,10,0,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,90,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
38,,30,10,60,30,300,5,9999,0,9999,0,60,1,1,512,10,315,10,0,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,90,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
39,,5,1,20,2,9999,0,9999,0,9999,0,30,1,0,9999,0,9999,0,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
40,,10,1,20,1,9999,0,9999,0,9999,0,30,1,1,100,4,80,4,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
41,,10,0,20,0,9999,0,9999,0,9999,0,30,1,0,100,0,80,0,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
42,,5,1,20,2,9999,0,9999,0,9999,0,30,1,0,9999,0,9999,0,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
43,,5,1,20,2,9999,0,9999,0,9999,0,30,1,0,9999,0,9999,0,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
44,,5,1,20,2,9999,0,9999,0,9999,0,30,1,0,9999,0,9999,0,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
45,,10,3,90,10,125,3,512,3,768,3,2048,1,1,2048,20,256,10,20,0,1,1,0,0,0,2,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
46,,10,3,80,3,9999,0,9999,0,9999,0,128,1,1,512,0,50,5,20,0,1,1,0,0,0,1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
47,,5,1,20,2,9999,0,9999,0,9999,0,30,1,0,9999,0,9999,0,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
48,,30,12,120,2,9999,0,9999,0,9999,0,512,1,1,2048,20,512,10,20,0,1,1,0,0,0,2,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
49,,60,12,240,2,9999,0,9999,0,9999,0,150,1,1,2048,20,512,10,20,0,1,1,0,0,0,2,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
50,,120,12,240,2,9999,0,9999,0,9999,0,128,1,1,700,20,512,0,20,0,1,1,0,0,0,2,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
51,,20,4,80,2,9999,0,9999,0,9999,0,65,1,1,512,10,315,0,20,0,1,1,0,0,0,2,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
52,,10,2,40,2,9999,0,9999,0,9999,0,40,1,1,256,10,100,0,20,0,1,1,0,0,0,1,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
53,,10,1,25,2,9999,0,9999,0,9999,0,20,1,1,128,10,50,0,20,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,9999,0,4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
54,,10,1,20,2,9999,0,9999,0,9999,0,20,1,1,64,10,25,0,20,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,9999,0,5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
55,,5,1,20,2,9999,0,9999,0,9999,0,5,1,0,32,10,25,0,20,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,9999,0,7,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
56,,10,2,40,2,9999,0,9999,0,9999,0,50,1,1,256,10,100,0,20,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
57,,5,1,20,2,9999,0,9999,0,9999,0,24,1,0,64,10,25,0,20,0,1,1,0,0,0,0,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
58,,20,4,2048,2,9999,0,9999,0,9999,0,80,1,1,512,10,400,0,20,0,1,1,0,0,0,2,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
59,,5,1,20,2,9999,0,9999,0,9999,0,25,1,0,9999,0,9999,0,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
60,,40,1,1000,2,9999,0,9999,0,9999,0,0,1,0,9999,0,9999,0,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
61,,9998,10,9999,10,9999,0,9999,0,9999,0,0,1,0,9999,0,9999,0,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
62,,0,0,0,0,9999,0,9999,0,9999,0,30,1,0,9999,0,9999,0,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
63,,9998,10,9999,10,9999,0,9999,0,9999,0,0,1,0,9999,0,9999,0,20,0,1,1,0,0,0,-1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
64,,20,4,80,2,9999,0,9999,0,9999,0,100,1,1,350,10,100,0,20,0,1,1,0,0,0,1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
65,,40,3,60,10,80,3,512,3,768,3,2048,1,1,2048,20,256,10,20,0,1,1,0,0,0,2,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
66,,5,1,20,2,9999,0,9999,0,9999,0,128,1,1,128,10,50,0,20,0,1,1,0,0,0,0,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
67,,20,3,90,10,125,3,512,3,768,3,2048,1,1,2048,20,256,10,20,0,1,1,0,0,0,1,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
68,,5,1,20,2,9999,0,9999,0,9999,0,128,1,1,128,10,25,0,20,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
69,,5,1,20,2,9999,0,9999,0,9999,0,256,1,1,256,10,50,0,20,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
70,,5,1,20,2,9999,0,9999,0,9999,0,5,1,0,512,10,25,0,20,0,1,1,0,0,0,0,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
71,,1,1,1,1,1,0,1,0,1,0,0,1,0,32,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,30,5,-1,10,0,1,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
72,,9998,10,9999,10,9999,0,9999,0,9999,0,9999,1,0,200,10,1,0,20,0,0,1,0,0,0,0,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
73,,256,12,512,2,9999,0,9999,0,9999,0,9999,1,1,2048,20,512,0,20,0,1,1,0,0,0,1,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
74,,512,12,1024,2,9999,0,9999,0,9999,0,9999,1,1,2048,20,512,0,20,0,1,1,0,0,0,2,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
75,,32,1,64,2,9999,0,9999,0,9999,0,64,1,1,128,10,50,0,20,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
76,,5,1,20,2,9999,0,9999,0,9999,0,5,1,0,32,10,25,0,20,0,1,1,0,0,0,0,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
77,,48,12,64,12,9999,0,9999,0,9999,0,56,1,1,128,10,1,0,20,0,0,1,0,0,0,0,0,1,0,0,0,30,5,-1,10,0,9999,0,4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
78,,30,1,50,2,9999,0,9999,0,9999,0,20,1,1,90,10,25,0,20,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,9999,0,5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
79,,10,1,25,2,9999,0,9999,0,9999,0,80,1,1,128,10,50,0,20,0,1,1,0,0,0,0,0,1,1,0,0,30,5,-1,10,0,9999,0,4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
80,,50,12,100,2,9999,0,9999,0,9999,0,512,1,1,700,20,512,0,20,0,1,1,0,0,0,2,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
81,,10,1,40,2,9999,0,9999,0,9999,0,10,1,0,192,10,25,0,20,0,1,1,0,0,0,0,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
82,,5,1,20,2,9999,0,9999,0,9999,0,5,1,0,128,10,25,0,20,0,1,1,0,0,0,0,0,1,0,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
83,,20,4,80,2,9999,0,9999,0,9999,0,65,1,1,512,10,315,0,20,0,0,0,0,0,0,2,0,1,1,0,0,30,5,-1,10,0,9999,0,20,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
