ID,Name,characterId,unknown_1,healthPercentDamage,healthPercentTrigger,damageTakenRate,animationId,dummyPolyId,unknown_2,
316000,[c3160] Funeral Steed,3160,0,10,30,1.1,8700,220,-1
317000,[c3170] Albinauric Archer,3170,0,20,30,1.1,8700,220,-1
318000,[c3180] Albinauric Archer's Wolf,3180,0,20,30,1.1,8700,220,-1
318100,[c3181] Red Wolf,3181,0,10,30,1.1,8700,220,-1
320100,,3201,0,30,30,1.1,8700,220,-1
325000,[c3250] Draconic Tree Sentinel,3250,0,5,20,1.1,8060,220,-1
325100,[c3251] Tree Sentinel,3251,0,5,20,1.1,8060,220,-1
325200,[c3252] Royal Carian Knight,3252,0,5,20,1.1,8060,220,-1
330000,[c3300] Nox Warrior,3300,0,20,30,1.1,8700,220,-1
331000,,3310,0,20,30,1.1,8700,220,-1
332000,[c3320] Silver Tear,3320,0,30,30,1.1,8700,220,-1
333000,,3330,0,30,30,1.1,8700,220,-1
335000,[c3350] Crystalian,3350,0,30,30,1.1,8700,220,-1
336000,[c3360] Ancestral Follower,3360,0,30,30,1.1,8700,220,-1
336100,[c3361] Putrid Ancestral Follower,3361,0,30,30,1.1,8700,220,-1
337000,[c3370] Ancestral Shaman,3370,0,20,30,1.1,8700,220,-1
337100,[c3371] Putrid Ancestral Shaman,3371,0,20,30,1.1,8700,220,-1
340000,[c3400] Grave Warden Duelist,3400,0,10,30,1.1,8700,220,-1
345000,[c3450] Misbegotten,3450,0,30,30,1.1,8700,220,-1
345100,[c3451] Scaly Misbegotten,3451,0,30,30,1.1,8700,220,-1
346000,[c3460] Leonine Misbegotten,3460,0,10,30,1.1,8700,220,-1
347000,[c3470] Albinauric,3470,0,30,30,1.1,8700,220,-1
347100,[c3471] Large Albinauric,3471,0,30,30,1.1,8700,220,-1
350000,[c3500] Grave Skeleton,3500,0,30,30,1.1,8700,220,-1
355000,[c3550] Sanguine Noble,3550,0,10,30,1.1,8700,220,-1
356000,[c3560] Godskin Apostle,3560,0,5,20,1.1,8060,220,-1
357000,[c3570] Godskin Noble,3570,0,5,20,1.1,8060,220,-1
360000,[c3600] Stoneskin Lord,3600,0,10,30,1.1,8700,220,-1
361000,[c3610] Oracle Envoy,3610,0,30,30,1.1,8700,220,-1
362000,[c3620] Large Oracle Envoy,3620,0,30,30,1.1,8700,220,-1
365000,[c3650] Erdtree Guardian,3650,0,30,30,1.1,8700,220,-1
366000,[c3660] Commoner,3660,0,30,30,1.1,8700,220,-1
366100,[c3661] Shambling Corpse,3661,0,30,30,1.1,8700,220,-1
366200,[c3662] Large Shambling Corpse,3662,0,30,30,1.1,8700,220,-1
366400,[c3664] Cemetery Shade,3664,0,20,30,1.1,8700,220,-1
367000,,3670,0,30,30,1.1,8700,220,-1
370000,[c3700] Depraved Perfumer,3700,0,20,30,1.1,8700,220,-1
370100,[c3701] Perfumer,3701,0,30,30,1.1,8700,220,-1
370200,[c3702] Glintstone Sorcerer,3702,0,30,30,1.1,8700,220,-1
370300,[c3703] Page,3703,0,20,30,1.1,8700,220,-1
370400,[c3704] Battlemage,3704,0,20,30,1.1,8700,220,-1
373000,,3730,0,20,30,1.1,8700,220,-1
375000,,3750,0,30,30,1.1,8700,220,-1
380000,,3800,0,20,30,1.1,8700,220,-1
381000,[c3810] Kindred of Rot,3810,0,30,30,1.1,8700,220,-1
385000,[c3850] Marionette Soldier,3850,0,30,30,1.1,8700,220,-1
390000,[c3900] Fire Monk,3900,0,20,30,1.1,8700,220,-1
390100,[c3901] Blackflame Monk,3901,0,20,30,1.1,8700,220,-1
391000,[c3910] Fire Prelate,3910,0,10,30,1.1,8700,220,-1
395000,[c3950] Man-serpent,3950,0,30,30,1.1,8700,220,-1
397000,[c3970] Beastman of Farum Azula,3970,0,30,30,1.1,8700,220,-1
400000,[c4000] Revenant Follower,4000,0,30,30,1.1,8700,220,-1
402000,[c4020] Royal Revenant,4020,0,10,30,1.1,8700,220,-1
402100,[c4021] Large Royal Revenant,4021,0,10,30,1.1,8700,220,-1
404000,[c4040] Slug,4040,0,30,30,1.1,8700,220,-1
405000,[c4050] Kaiden Sellsword,4050,0,20,30,1.1,8700,220,-1
406000,[c4060] Kaiden Sellsword's Horse,4060,0,20,30,1.1,8700,220,-1
407000,[c4070] Wolf,4070,0,30,30,1.1,8700,220,-1
407100,[c4071] White Wolf,4071,0,30,30,1.1,8700,220,-1
408000,[c4080] Rat,4080,0,30,30,1.1,8700,220,-1
409000,[c4090] Giant Rat,4090,0,30,30,1.1,8700,220,-1
410000,[c4100] Demi-Human,4100,0,30,30,1.1,8700,220,-1
410100,[c4101] Large Demi-Human,4101,0,30,30,1.1,8700,220,-1
411000,[c4110] Small Demi-Human,4110,0,30,30,1.1,8700,220,-1
412000,[c4120] Demi-Human Chief,4120,0,20,30,1.1,8700,220,-1
413000,[c4130] Demi-Human Queen,4130,0,10,30,1.1,8700,220,-1
414000,,4140,0,30,30,1.1,8700,220,-1
415000,[c4150] Basilisk,4150,0,30,30,1.1,8700,220,-1
416000,[c4160] Stray Hound,4160,0,30,30,1.1,8700,220,-1
416100,[c4160] Small Stray Hound,4161,0,30,30,1.1,8700,220,-1
416200,,4162,0,30,30,1.1,8700,220,-1
416300,,4163,0,30,30,1.1,8700,220,-1
416400,[c4164] Bloody Stray,4164,0,30,30,1.1,8700,220,-1
416500,[c4165] Small Bloody Stray,4165,0,30,30,1.1,8700,220,-1
416600,[c4166] Rotten Stray,4166,0,30,30,1.1,8700,220,-1
416700,,4167,0,30,30,1.1,8700,220,-1
417000,[c4170] Flesh Mound,4170,0,30,30,1.1,8700,220,-1
417100,[c4171] Large Flesh Mound,4171,0,10,30,1.1,8700,220,-1
418000,[c4180] Spirit Jellyfish,4180,0,30,30,1.1,8700,220,-1
419000,[c4190] Large Scarab,4190,0,30,30,1.1,8700,220,-1
419100,[c4191] Scarab,4191,0,30,30,1.1,8700,220,-1
419200,[c4192] Huge Scarab,4192,0,30,30,1.1,8700,220,-1
420000,[c4200] Man-Bat,4200,0,30,30,1.1,8700,220,-1
420100,[c4201] Operatic Bat,4201,0,30,30,1.1,8700,220,-1
421000,,4210,0,30,30,1.1,8700,220,-1
422000,,4220,0,20,30,1.1,8700,220,-1
423000,[c4230] Small Land Octopus,4230,0,30,30,1.1,8700,220,-1
424000,[c4240] Fingercreeper,4240,0,20,30,1.1,8700,220,-1
424100,[c4241] Huge Fingercreeper,4241,0,10,30,1.1,8700,220,-1
425000,[c4250] Small Fingercreeper,4250,0,30,30,1.1,8700,220,-1
426000,[c4260] Erdtree Burial Watchdog,4260,0,10,30,1.1,8700,220,-1
427000,[c4270] Elder Lion,4270,0,10,30,1.1,8700,220,-1
428000,[c4280] Giant Ant,4280,0,30,30,1.1,8700,220,-1
428100,[c4281] Flathead Giant Ant,4281,0,20,30,1.1,8700,220,-1
429000,[c4290] Bloodhound Knight,4290,0,10,30,1.1,8700,220,-1
430000,[c4300] Wandering Noble,4300,0,30,30,1.1,8700,220,-1
431000,[c4310] Generic Soldier,4310,0,30,30,1.1,8700,220,-1
431100,[c4311] Godrick Soldier,4311,0,30,30,1.1,8700,220,-1
431200,[c4312] Raya Lucaria Soldier,4312,0,30,30,1.1,8700,220,-1
431300,[c4313] Leyndell Soldier,4313,0,30,30,1.1,8700,220,-1
431400,[c4314] Radahn Soldier,4314,0,30,30,1.1,8700,220,-1
431500,[c4315] Mausoleum Soldier,4315,0,30,30,1.1,8700,220,-1
431600,[c4316] Haligtree Soldier,4316,0,30,30,1.1,8700,220,-1
432100,[c4321] Vulgur Militia,4321,0,30,30,1.1,8700,220,-1
434000,[c4340] Mad Pumpkin Head,4340,0,20,30,1.1,8700,220,-1
435000,[c4350] Generic Knight,4350,0,20,30,1.1,8700,220,-1
435100,[c4351] Godrick Knight,4351,0,20,30,1.1,8700,220,-1
435200,[c4352] Cuckoo Knight,4352,0,20,30,1.1,8700,220,-1
435300,[c4353] Leyndell Knight,4353,0,20,30,1.1,8700,220,-1
435400,[c4354] Redmane Knight,4354,0,20,30,1.1,8700,220,-1
435500,[c4355] Mausoleum Knight,4355,0,20,30,1.1,8700,220,-1
435600,[c4356] Haligtree Knight,4356,0,20,30,1.1,8700,220,-1
435800,,4358,0,20,30,1.1,8700,220,-1
436000,[c4360] Generic Knight's Horse,4360,0,20,30,1.1,8700,220,-1
436100,[c4361] Godrick Knight's Horse,4361,0,20,30,1.1,8700,220,-1
436200,[c4362] Cuckoo Knight's Horse,4362,0,20,30,1.1,8700,220,-1
436300,[c4363] Leyndell Knight's Horse,4363,0,20,30,1.1,8700,220,-1
436400,[c4364] Redmane Knight's Horse,4364,0,20,30,1.1,8700,220,-1
436500,[c4365] Mausoleum Knight's Horse,4365,0,20,30,1.1,8700,220,-1
436600,[c4366] Haligtree Knight's Horse,4366,0,20,30,1.1,8700,220,-1
436800,,4368,0,20,30,1.1,8700,220,-1
437000,[c4371] Godrick Foot Soldier,4371,0,30,30,1.1,8700,220,-1
437200,[c4372] Raya Lucaria Foot Soldier,4372,0,30,30,1.1,8700,220,-1
437300,[c4373] Leyndell Foot Soldier,4373,0,30,30,1.1,8700,220,-1
437400,[c4374] Radahn Foot Soldier,4374,0,30,30,1.1,8700,220,-1
437500,[c4375] Mausoleum Foot Soldier,4375,0,30,30,1.1,8700,220,-1
437600,[c4376] Haligtree Foot Soldier,4376,0,30,30,1.1,8700,220,-1
437700,[c4377] Highwayman,4377,0,30,30,1.1,8700,220,-1
438000,[c4380] Starcaller,4380,0,30,30,1.1,8700,220,-1
438100,[c4381] Guilty,4381,0,30,30,1.1,8700,220,-1
438200,[c4382] Miner,4382,0,30,30,1.1,8700,220,-1
438300,[c4383] Stonedigger,4383,0,30,30,1.1,8700,220,-1
438400,[c4384] Large Stonedigger,4384,0,30,30,1.1,8700,220,-1
438500,,4385,0,30,30,1.1,8700,220,-1
438600,[c4386] Blackflame Guilty,4386,0,30,30,1.1,8700,220,-1
442000,,4420,0,10,30,1.1,8700,220,-1
442100,,4421,0,10,30,1.1,8700,220,-1
443000,,4430,0,30,30,1.1,8700,220,-1
444000,[c4440] Land Squirt,4440,0,30,30,1.1,8700,220,-1
444100,[c4441] Large Land Squirt,4441,0,20,30,1.1,8700,220,-1
444200,[c4442] Large Putrid Land Squirt,4442,0,20,30,1.1,8700,220,-1
445000,[c4450] Walking Mausoleum,4450,0,10,30,1.1,8700,220,-1
446000,[c4460] Flame Chariot,4460,0,10,30,1.1,8700,220,-1
447000,[c4470] Abductor Virgin,4470,0,20,30,1.1,8700,220,-1
448000,[c4480] Miranda Blossom,4480,0,20,30,1.1,8700,220,-1
448100,[c4481] Miranda Sprout,4481,0,30,30,1.1,8700,220,-1
448200,[c4482] Putrid Miranda Blossom,4482,0,10,30,1.1,8700,220,-1
448300,[c4483] Putrid Miranda Sprout,4483,0,30,30,1.1,8700,220,-1
449000,[c4490] Living Jar,4490,0,30,30,1.1,8700,220,-1
449100,,4491,0,30,30,1.1,8700,220,-1
450000,[c4500] Flying Dragon,4500,0,5,20,1.1,8060,220,-1
450100,[c4501] Decaying Rancor Dragon,4501,0,5,20,1.1,8060,220,-1
450200,[c4502] Lake Glintstone Dragon,4502,0,5,20,1.1,8060,220,-1
450300,[c4503] Mountaintop Ice Dragon,4503,0,5,20,1.1,8060,220,-1
450400,,4504,0,5,20,1.1,8060,220,-1
450500,[c4505] Small Flying Dragon,4505,0,5,20,1.1,8060,220,-1
451000,[c4510] Ancient Dragon,4510,0,5,20,1.1,8060,222,-1
455000,[c4550] Giant Dog,4550,0,30,30,1.1,8700,220,-1
456000,[c4560] Giant Crow,4560,0,20,30,1.1,8700,220,-1
456100,,4561,0,20,30,1.1,8700,220,-1
457000,[c4570] Wormface,4570,0,20,30,1.1,8700,220,-1
458000,[c4580] Large Wormface,4580,0,10,30,1.1,8060,220,-1
460000,[c4600] Troll,4600,0,10,30,1.1,8700,220,-1
460100,[c4601] Troll Knight,4601,0,10,30,1.1,8700,220,-1
460200,[c4602] Snowfield Troll,4602,0,10,30,1.1,8700,220,-1
460300,,4603,0,10,30,1.1,8700,220,-1
462000,[c4620] Naturalborn of the Void (Astel),4620,0,5,20,1.1,8060,220,-1
463000,[c4630] Runebear,4630,0,10,30,1.1,8700,220,-1
464000,[c4640] Ulcerated Tree Spirit,4640,0,10,30,1.1,8700,220,-1
464100,,4641,0,5,20,1.1,0,220,-1
465000,[c4650] Dragonkin Soldier,4650,0,5,20,1.1,8060,220,-1
466000,[c4660] Guardian Golem,4660,0,20,30,1.1,8060,220,-1
467000,[c4670] Ancestor Spirit,4670,0,5,20,1.1,8060,220,-1
468000,[c4680] Fallingstar Beast,4680,0,5,20,1.1,8060,220,-1
469000,[c4690] Grafted Scion,4690,0,10,30,1.1,8700,220,-1
473000,,4730,0,5,20,1.1,8060,220,-1
475000,[c4750] Grafted Monarch (Godrick),4750,0,5,20,1.1,8060,220,-1
477000,[c4770] Valiant Gargoyle,4770,0,10,30,1.1,8700,220,-1
480000,,4800,0,5,20,1.1,8060,220,-1
480100,,4801,0,30,30,1.1,0,220,-1
481000,[c4810] Erdtree Avatar,4810,0,5,20,1.1,8060,220,-1
481100,[c4811] Putrid Avatar,4811,0,5,20,1.1,8060,220,-1
482000,,4820,0,20,30,1.1,8700,220,-1
490000,[c4900] Caligo- Miasma of Night,4900,0,5,20,1.1,8060,90,-1
490100,[c4901] Caligo- Miasma of Night (Everdark),4901,0,5,20,1.1,8060,90,-1
491000,[c4910] Magma Wyrm,4910,0,5,20,1.1,8060,220,-1
491100,[c4911] Great Wyrm,4911,0,5,20,1.1,8060,220,-1
495000,[c4950] Tibia Mariner,4950,0,10,30,1.1,8700,220,-1
496000,[c4960] Giant Skeleton Torso,4960,0,10,30,1.1,8700,220,-1
496100,[c4961] Sebastian (Small Giant Skeleton Torso),4961,0,10,30,1.1,8700,220,-1
498000,[c4980] Death Rite Bird,4980,0,5,20,1.1,8060,220,-1
501000,[c5010] Golden Hippopotamus (Large),5010,0,10,30,1.1,8700,220,-1
501100,[c5011] Golden Hippopotamus (Small),5011,0,10,30,1.1,8700,220,-1
504000,[c5040] Curseblade,5040,0,10,30,1.1,8700,220,-1
507000,[c5070] Death Knight,5070,0,10,30,1.1,8700,220,-1
508000,[c5080] Bloodfiend,5080,0,30,30,1.1,8700,220,-1
508100,[c5081] Chief Bloodfiend,5081,0,10,30,1.1,8700,220,-1
509000,[c5090] Gravebird,5090,0,30,30,1.1,8700,220,-1
511000,[c5110] Maris' Tendril,5110,0,30,30,1.1,8700,220,-1
516000,[c5160] Fire Knight,5160,0,10,30,1.1,8700,220,-1
519000,[c5190] Spider Scorpion,5190,0,30,30,1.1,8700,220,-1
519200,[c5192] Spider Scorpion (Large),5192,0,20,30,1.1,8700,220,-1
519300,[c5193] Spider Scorpion (Small),5193,0,30,30,1.1,8700,220,-1
521000,[c5120] Divine Beast Dancing Lion,5210,0,5,20,1.1,8060,220,-1
524000,[c5240] Shadow Hornsent,5240,0,30,30,1.1,8700,220,-1
524100,[c5241] Shadow Hornsent (Large),5241,0,30,30,1.1,8700,220,-1
525000,[c5250] Horned Warrior/Divine Warrior,5250,0,10,30,1.1,8700,220,-1
531000,[c5310] Inquisitor (Base),5310,0,30,30,1.1,8700,220,-1
531100,[c5311] Inquisitor,5311,0,30,30,1.1,8700,220,-1
531200,[c5312] Elder Inquisitor,5312,0,10,30,1.1,8700,220,-1
532000,[c5320] Fat Inquisitor,5320,0,20,30,1.1,8700,220,-1
552300,[c5523] Shadow Hound,5523,0,30,30,1.1,8700,220,-1
575000,[c5750] Living Jar (Icy),5750,0,30,30,1.1,8700,220,-1
575100,[c5750] Living Jar (Small Icy),5751,0,30,30,1.1,8700,220,-1
581000,[c5810] Demi-Human Swordmaster,5810,0,10,30,1.1,8700,220,-1
582000,[c5820] Great Red Bear,5820,0,5,20,1.1,8060,220,-1
583000,[c5830] Messmer Soldier,5830,0,30,30,1.1,8700,220,-1
586000,[c5860] Ghostflame Dragon,5860,0,5,20,1.1,8060,220,-1
587000,[c5870] Lion-Headed Imp,5870,0,30,30,1.1,8700,220,-1
590000,[c5900] Man-Fly,5900,0,30,30,1.1,8700,220,-1
600100,[c6001] Eagle,6001,0,30,30,1.1,8700,220,-1
606000,[c6060] Ram,6060,0,30,30,1.1,8700,220,-1
700000,[c7000] Fallen Hawks Soldier,7000,0,30,30,1.1,8700,220,-1
710000,[c7100] Ancient Hero,7100,0,10,30,1.1,8700,220,-1
750000,[c7500] Gladius- Beast of Night,7500,0,5,20,1.1,8060,220,-1
751000,[c7510] Adel- Baron of Night,7510,0,5,20,1.1,8060,220,-1
751100,[c7511] Adel- Baron of Night (Everdark),7511,0,5,20,1.1,8060,220,-1
752000,[c7520] Gnoster- Wisdom of Night (Gnoster Moth),7520,0,5,20,1.1,8060,220,-1
752100,[c7521] Animus- Ascendant Light (Gnoster Red Moth),7521,0,5,20,1.1,8060,220,-1
753000,[c7530] Faurtis Stoneshield (Gnoster Shears),7530,0,5,20,1.1,8060,220,-1
754000,[c7540] Maris- Fathom of Night,7540,0,5,20,1.1,8060,220,-1
754100,[c7541] Maris- Fathom of Night (Everdark),7541,0,5,20,1.1,8060,220,-1
756000,[c7560] Libra- Creature of Night,7560,0,5,20,1.1,8060,220,-1
756100,[c7561] Libra- Creature of Night (Everdark),7561,0,5,20,1.1,8060,220,-1
757000,[c7570] Scale-Bearing Merchant (Libra),7570,0,5,20,1.1,8060,220,-1
758000,[c7580] Heolstor the Nightlord,7580,0,5,20,1.1,8060,220,-1
760000,[c7600] Fulghor- Champion of Nightglow,7600,0,5,20,1.1,8060,220,-1
761000,[c7610] Dreglord Straghess,7610,0,5,20,1.1,8060,220,-1
762000,[c7620] Weapon-Bequeathed Harmonia,7620,0,5,30,1.1,8060,220,-1
765000,,7650,0,30,30,1.1,8700,220,-1
765100,,7651,0,30,30,1.1,8700,220,-1
766000,,7660,0,10,30,1.1,8700,220,-1
770000,[c7700] Gaping Dragon,7700,0,5,20,1.1,8060,220,-1
770100,[c7701] Gaping Dragon (Tail?),7701,0,5,20,1.1,8060,220,-1
771000,[c7710] Centipede Demon,7710,0,5,20,1.1,8060,220,-1
771100,[c7711] Centipede Demon Tail,7711,0,30,30,1.1,8700,220,-1
771200,[c7712] Centipede Demon Arm,7712,0,30,30,1.1,8700,220,-1
772000,[c7720] Knight Artorias,7720,0,5,20,1.1,8060,220,-1
780000,[c7800] Duke's Dear Freja,7800,0,5,20,1.1,8060,220,-1
781000,[c7810] Freja's Spiderling,7810,0,30,30,1.1,8700,220,-1
782000,[c7820] Smelter Demon,7820,0,5,20,1.1,8060,220,-1
790000,[c7900] Nameless King,7900,0,5,20,1.1,8060,220,-1
791000,[c7910] King of the Storm,7910,0,5,20,1.1,8060,220,-1
792000,[c7920] Dancer of the Boreal Valley,7920,0,5,20,1.1,8060,220,-1
793000,[c7930] Demon Prince,7930,0,5,20,1.1,8060,220,-1
813000,[c8130] Training Post (Small),8130,0,1,1,1.1,0,220,-1
813100,[c8131] Training Post (Medium),8131,0,1,1,1.1,0,220,-1
813200,[c8132] Training Post (Large),8132,0,1,1,1.1,0,220,-1
