ID,Name,unknown_0,unknown_1a,unknown_1b,unknown_1c,unknown_1d,unknown_2a,unknown_2b,unknown_2c,unknown_2e,eventFlag_unk1,eventFlag_unk2,charaInitParamId,
225,,0,17,0,4,0,4,50,1,0,0,0,-1
226,,0,15,0,4,0,4,50,1,0,0,0,-1
227,,0,16,0,4,0,5,50,1,0,0,0,-1
228,,0,17,0,4,0,5,50,1,0,0,0,-1
229,,0,15,0,4,0,5,50,1,0,0,0,-1
230,,0,22,0,4,0,3,50,1,0,0,0,-1
231,,0,20,0,4,0,4,50,1,0,0,0,-1
232,,0,21,0,4,0,4,50,1,0,0,0,-1
233,,0,22,0,4,0,4,50,1,0,0,0,-1
234,,0,32,0,4,0,1,50,1,0,0,0,-1
235,,0,32,0,4,0,4,50,1,0,0,0,-1
301,,0,10,0,5,0,1,50,1,0,0,0,-1
302,,0,3,0,5,0,1,50,1,0,0,0,-1
303,,0,5,0,5,0,1,50,0,0,0,0,-1
304,,0,10,0,5,0,2,50,1,0,0,0,-1
305,,0,3,0,5,0,2,50,1,0,0,0,-1
306,,0,5,0,5,0,2,50,0,0,0,0,-1
307,,0,10,0,5,0,3,50,1,0,0,0,-1
308,,0,3,0,5,0,3,50,1,0,0,0,-1
309,,0,5,0,5,0,3,50,0,0,0,0,-1
310,,0,15,0,5,0,1,50,1,0,0,0,-1
311,,0,15,0,5,0,2,50,1,0,0,0,-1
312,,0,15,0,5,0,3,50,1,0,0,0,-1
313,,0,17,0,5,0,3,50,1,0,0,0,-1
314,,0,16,0,5,0,3,50,1,0,0,0,-1
315,,0,18,0,5,0,3,50,1,0,0,0,-1
316,,0,17,0,5,0,1,50,1,0,0,0,-1
401,,0,2,0,8,0,1,50,1,0,0,0,-1
402,,0,4,0,8,0,1,50,1,0,0,0,20300
403,,0,10,0,8,0,1,50,1,0,0,0,-1
404,,0,14,0,8,0,1,50,1,0,0,0,50700
405,,0,15,0,8,0,1,50,1,0,0,0,-1
406,,0,4,0,8,0,2,50,1,0,0,0,20300
407,,0,4,0,8,0,3,50,1,0,0,0,20300
408,,0,4,0,8,0,4,50,1,0,0,0,20300
409,,0,10,0,8,0,4,50,1,0,0,0,-1
410,,0,8,0,8,0,1,50,0,0,0,0,-1
411,,0,8,0,8,0,2,50,0,0,0,0,-1
412,,0,8,0,8,0,3,50,0,0,0,0,-1
413,,0,0,0,8,0,4,50,1,0,0,0,-1
414,,0,32,0,8,0,1,50,1,0,0,0,-1
415,,0,32,0,8,0,3,50,1,0,0,0,-1
501,,0,10,0,7,0,1,50,1,0,0,0,-1
502,,0,10,0,7,0,2,50,1,0,0,0,-1
504,,0,10,0,7,0,3,50,1,0,0,0,-1
505,,0,11,0,7,0,3,50,1,0,0,0,50630
506,,0,36,0,7,0,3,50,1,0,0,0,-1
508,,0,7,0,7,0,1,50,0,0,0,0,-1
509,,0,7,0,7,0,2,50,0,0,0,0,-1
510,,0,7,0,7,0,3,50,0,0,0,0,-1
511,,0,7,0,7,0,4,50,0,0,0,0,-1
512,,0,15,0,7,0,2,50,1,0,0,0,-1
513,,0,15,0,7,0,3,50,1,0,0,0,-1
514,,0,16,0,7,0,2,50,1,0,0,0,-1
515,,0,17,0,7,0,2,50,1,0,0,0,-1
516,,0,0,0,7,0,2,50,1,0,0,0,-1
517,,0,32,0,7,0,1,50,1,0,0,0,-1
601,,0,4,0,3,0,1,50,1,0,0,0,20300
602,,0,3,0,3,0,2,50,0,0,0,0,-1
603,,0,4,0,3,0,2,50,1,0,0,0,20300
604,,0,13,0,3,0,2,50,1,0,1139047,0,20200
605,,0,3,0,3,0,1,50,0,0,0,0,-1
606,,0,15,0,3,0,2,50,1,0,0,0,-1
607,,0,16,0,3,0,2,50,1,0,0,0,-1
608,,0,32,0,3,0,1,50,1,0,0,0,-1
609,,0,32,0,3,0,2,50,1,0,0,0,-1
701,,0,7,0,2,0,1,50,1,0,0,0,-1
702,,0,10,0,2,0,1,50,1,0,0,0,-1
703,,0,5,0,2,0,2,50,1,0,0,0,-1
704,,0,7,0,2,0,2,50,1,0,0,0,-1
705,,0,10,0,2,0,2,50,1,0,0,0,-1
706,,0,15,0,2,0,2,50,1,0,0,0,-1
708,,0,5,0,2,0,3,50,1,0,0,0,-1
709,,0,7,0,2,0,3,50,1,0,0,0,-1
710,,0,10,0,2,0,3,50,1,0,0,0,-1
711,,0,12,0,2,0,3,50,1,0,1129112,0,-1
712,,0,17,0,2,0,3,50,1,0,0,0,-1
713,,0,7,0,2,0,4,50,1,0,0,0,-1
714,,0,10,0,2,0,4,50,1,0,0,0,-1
716,,0,10,0,2,0,5,50,1,0,0,0,-1
717,,0,7,0,2,0,5,50,1,0,0,0,-1
718,,0,2,0,2,0,1,50,0,0,0,0,-1
719,,0,2,0,2,0,2,50,0,0,0,0,-1
720,,0,2,0,2,0,3,50,0,0,0,0,-1
721,,0,2,0,2,0,4,50,0,0,0,0,-1
722,,0,2,0,2,0,5,50,0,0,0,0,-1
723,,0,15,0,2,0,5,50,1,0,0,0,-1
724,,0,17,0,2,0,5,50,1,0,0,0,-1
725,,0,16,0,2,0,5,50,1,0,0,0,-1
726,,0,16,0,2,0,2,50,1,0,0,0,-1
727,,0,6,0,2,0,5,50,0,0,0,1129202,-1
728,,0,32,0,2,0,2,50,1,0,0,0,-1
729,,0,32,0,2,0,4,50,1,0,0,0,-1
801,,0,4,0,6,0,1,50,1,0,0,0,-1
802,,0,2,0,6,0,1,50,1,0,0,0,-1
803,,0,10,0,6,0,1,50,1,0,0,0,-1
804,,0,1,0,6,0,2,50,1,0,0,0,-1
805,,0,10,0,6,0,2,50,1,0,0,0,-1
806,,0,4,0,6,0,3,50,1,0,0,0,-1
807,,0,7,0,6,0,3,50,1,0,0,0,-1
808,,0,15,0,6,0,3,50,1,0,0,0,-1
809,,0,1,0,6,0,4,50,1,0,0,0,-1
810,,0,4,0,6,0,4,50,1,0,0,0,-1
811,,0,7,0,6,0,4,50,1,0,0,0,-1
812,,0,0,0,6,0,4,50,1,0,0,0,-1
813,,0,15,0,6,0,4,50,1,0,0,0,-1
814,,0,6,0,6,0,1,50,0,0,0,0,-1
815,,0,6,0,6,0,2,50,0,0,0,0,-1
816,,0,6,0,6,0,3,50,0,0,0,0,-1
817,,0,6,0,6,0,4,50,0,0,0,0,-1
818,,0,16,0,6,0,2,50,1,0,0,0,-1
819,,0,32,0,6,0,1,50,1,0,0,0,-1
900,,0,52,0,51,0,1,50,1,0,0,0,-1
901,,0,15,0,51,0,1,50,1,0,0,0,-1
902,,0,16,0,51,0,1,50,1,0,0,0,-1
903,,0,32,0,51,0,1,50,1,0,0,0,-1
904,,0,52,0,51,0,2,50,1,0,0,0,-1
905,,0,10,0,51,0,2,50,1,0,0,0,-1
906,,0,15,0,51,0,2,50,1,0,0,0,-1
907,,0,16,0,51,0,2,50,1,0,0,0,-1
908,,0,17,0,51,0,2,50,1,0,0,0,-1
909,,0,18,0,51,0,2,50,1,0,0,0,-1
910,,0,19,0,51,0,2,50,1,0,0,0,-1
911,,0,15,0,51,0,3,50,1,0,0,0,-1
912,,0,15,0,51,0,4,50,1,0,0,0,-1
913,,0,16,0,51,0,4,50,1,0,0,0,-1
914,,0,17,0,51,0,4,50,1,0,0,0,-1
915,,0,19,0,51,0,4,50,1,0,0,0,-1
916,,0,18,0,51,0,4,50,1,0,0,0,-1
917,,0,52,0,51,0,4,50,1,0,0,0,-1
918,,0,32,0,51,0,4,50,1,0,0,0,-1
919,,0,20,0,51,0,4,50,1,0,0,0,-1
920,,0,21,0,51,0,4,50,1,0,0,0,-1
921,,0,17,0,51,0,5,50,1,0,0,0,-1
922,,0,15,0,51,0,5,50,1,0,0,0,-1
923,,0,52,0,51,0,5,50,1,0,0,0,-1
924,,0,16,0,51,0,5,50,1,0,0,0,-1
925,,0,20,0,51,0,5,50,1,0,0,0,-1
926,,0,21,0,51,0,5,50,1,0,0,0,-1
927,,0,51,0,51,0,1,50,0,0,0,0,-1
928,,0,51,0,51,0,2,50,0,0,0,0,-1
929,,0,51,0,51,0,3,50,0,0,0,0,-1
930,,0,51,0,51,0,4,50,0,0,0,0,-1
931,,0,51,0,51,0,5,50,0,0,0,0,-1
1000,,0,15,0,52,0,1,50,1,0,1029608,0,-1
1001,,0,16,0,52,0,1,50,1,0,1029608,0,-1
1002,,0,17,0,52,0,1,50,1,0,1029608,0,-1
1003,,0,18,0,52,0,1,50,1,0,1029608,0,-1
1004,,0,19,0,52,0,1,50,1,0,1029608,0,-1
1005,,0,20,0,52,0,1,50,1,0,1029608,0,-1
1006,,0,21,0,52,0,1,50,1,0,1029608,0,-1
1007,,0,22,0,52,0,1,50,1,0,1029608,0,-1
1008,,0,4,0,52,0,1,50,1,0,0,0,20300
1009,,0,51,0,52,0,1,50,1,0,0,0,-1
1010,,0,10,0,52,0,1,50,1,0,0,0,-1
1011,,0,23,0,52,0,1,50,1,0,0,0,-1
1012,,0,24,0,52,0,1,50,1,0,0,0,-1
1013,,0,27,0,52,0,1,50,1,0,0,0,-1
1014,,0,25,0,52,0,1,50,1,0,0,0,-1
1015,,0,28,0,52,0,1,50,1,0,0,0,-1
1016,,0,29,0,52,0,1,50,1,0,0,1029643,-1
1017,,0,52,0,52,0,1,50,0,0,0,0,-1
1018,,0,4,0,52,0,2,50,1,0,0,0,20300
1019,,0,10,0,52,0,2,50,1,0,0,0,-1
1020,,0,15,0,52,0,2,50,1,0,0,0,-1
1021,,0,16,0,52,0,2,50,1,0,0,0,-1
1022,,0,32,0,52,0,2,50,1,0,0,0,-1
1023,,0,17,0,52,0,2,50,1,0,0,0,-1
1024,,0,51,0,52,0,2,50,0,0,0,0,-1
1025,,0,52,0,52,0,2,50,0,0,0,0,-1
1026,,0,4,0,52,0,3,50,1,0,0,0,20300
1027,,0,10,0,52,0,3,50,1,0,0,0,-1
1028,,0,51,0,52,0,3,50,1,0,0,0,-1
1029,,0,52,0,52,0,3,50,0,0,0,0,-1
1030,,0,26,0,52,0,1,50,1,0,0,0,-1
1101,,1,1,0,10,0,1,100,1,0,0,0,-1
1102,,1,2,0,10,0,1,100,1,0,0,0,-1
1103,,0,3,0,10,0,1,100,1,0,0,0,-1
1104,,1,4,0,10,0,1,100,1,0,0,0,-1
1105,,0,5,0,10,0,1,100,1,0,0,0,-1
1106,,0,6,0,10,0,1,100,1,0,0,0,-1
1107,,1,7,0,10,0,1,100,1,0,0,0,-1
1108,,0,8,0,10,0,1,100,1,0,0,0,-1
1109,,0,10,0,10,0,1,100,1,0,0,0,-1
1110,,0,6,0,10,0,1,99,0,0,6037,0,-1
1201,,0,51,0,10,0,1,100,1,0,0,0,-1
1202,,0,52,0,10,0,1,100,1,0,0,0,-1
1203,,0,51,0,10,0,1,99,0,0,6038,0,-1
1204,,0,52,0,10,0,1,99,0,0,6039,0,-1
2001,,0,35,0,1,0,2,1,1,0,0,0,-1
2002,,0,35,0,1,0,3,1,1,0,0,0,-1
2004,,0,35,0,1,0,5,1,1,0,0,0,-1
2005,,0,35,0,2,0,1,1,1,0,0,0,-1
2006,,0,35,0,2,0,2,1,1,0,0,0,-1
2007,,0,35,0,2,0,3,1,1,0,0,0,-1
2008,,0,35,0,2,0,4,1,1,0,0,0,-1
2009,,0,35,0,2,0,5,1,1,0,0,0,-1
2010,,0,34,0,2,0,5,1,1,0,0,0,-1
2011,,0,35,0,3,0,1,1,1,0,0,0,-1
2012,,0,35,0,3,0,2,1,1,0,0,0,-1
2013,,0,35,0,3,0,3,1,1,0,0,0,-1
2014,,0,35,0,3,0,4,1,1,0,0,0,-1
2015,,0,35,0,3,0,5,1,1,0,0,0,-1
2016,,0,35,0,4,0,1,1,1,0,0,0,-1
2017,,0,35,0,4,0,2,1,1,0,0,0,-1
2018,,0,35,0,4,0,3,1,1,0,0,0,-1
2019,,0,35,0,4,0,4,1,1,0,0,0,-1
2020,,0,35,0,4,0,5,1,1,0,0,0,-1
2021,,0,35,0,5,0,1,1,1,0,0,0,-1
2022,,0,35,0,5,0,2,1,1,0,0,0,-1
2025,,0,35,0,5,0,3,1,1,0,0,0,-1
2026,,0,35,0,6,0,1,1,1,0,0,0,-1
2027,,0,35,0,6,0,2,1,1,0,0,0,-1
2028,,0,35,0,6,0,3,1,1,0,0,0,-1
2029,,0,35,0,6,0,4,1,1,0,0,0,-1
2030,,0,35,0,6,0,5,1,1,0,0,0,-1
2031,,0,35,0,7,0,1,1,1,0,0,0,-1
2032,,0,35,0,7,0,2,1,1,0,0,0,-1
2033,,0,35,0,7,0,3,1,1,0,0,0,-1
2034,,0,35,0,7,0,4,1,1,0,0,0,-1
2035,,0,35,0,7,0,5,1,1,0,0,0,-1
2036,,0,35,0,8,0,1,1,1,0,0,0,-1
2037,,0,35,0,8,0,2,1,1,0,0,0,-1
2038,,0,35,0,8,0,3,1,1,0,0,0,-1
2039,,0,35,0,8,0,4,1,1,0,0,0,-1
2040,,0,35,0,8,0,5,1,1,0,0,0,-1
3001,,0,35,0,52,0,1,1,1,0,0,0,-1
3002,,0,35,0,52,0,3,1,1,0,0,0,-1
3003,,0,35,0,51,0,2,1,1,0,0,0,-1
3004,,0,35,0,51,0,3,1,1,0,0,0,-1
3005,,0,35,0,51,0,5,1,1,0,0,0,-1
