ID,Name,onHitSpEffect,unknown_1,unknown_2,passiveSpEffectId_1,passiveSpEffectId_2,passiveSpEffectId_3,compatibilityId,attachTextId,isPersistentEffect,isNumericEffect,isStrongestEffect,unknown_8a4,isDebuff,unknown_8c,unknown_8d,displayPercentageSymbol,allowWylder,allowGuardian,allowIroneye,allowDuchess,allowRaider,allowRevenant,allowRecluse,allowExecutor,allowScholar,allowUndertaker,unknown_9c3,unknown_9d,statusIconId,overrideBaseEffectId,displayedModifierValue,overrideEffectId,attachFilterParamId,exclusivityId,permanentSpEffectId,
12003,[Special Relic] Slowly restores nearby allies' HP,-1,-1,-1,7012000,-1,-1,-1,7012000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20297,1,0,1,7012000,-1,-1
13000,[Special Relic] Attack power increases after using grease items,-1,-1,-1,7030900,-1,-1,-1,7030900,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1,0,1,7030900,-1,-1
13001,[Special Relic] Critical Hits Earn Runes,-1,-1,-1,7031900,-1,-1,-1,7031900,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20267,1,0,1,7031900,-1,-1
13002,[Special Relic] Improved Attack Power with 3+ Bows Equipped,-1,-1,-1,7082400,-1,-1,-1,7082400,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1,0,1,7082400,-1,-1
14000,[Special Relic] Dagger chain attack reprises event upon,-1,-1,-1,7010700,-1,-1,-1,7010700,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20222,1,0,1,7010700,-1,-1
14001,[Special Relic] Become difficult to spot and silence,-1,-1,-1,7031800,-1,-1,-1,7031800,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20222,1,0,1,7031800,-1,-1
14002,[Special Relic] Slowly restore HP for self and nearby allies when HP is low,-1,-1,-1,7012200,-1,-1,-1,7012200,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20291,1,0,1,7012200,-1,-1
15000,[Special Relic] Duration of Ultimate Art extended,-1,-1,-1,7310000,-1,-1,-1,7310000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20297,1,0,1,7310000,-1,-1
15001,[Special Relic] Damage taken while using Character Skill improves attack power and stamina,-1,-1,-1,7031300,-1,-1,-1,7031300,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20296,1,0,1,7031300,-1,-1
15002,[Special Relic] Defeating enemies near Totem Stela restores HP,-1,-1,-1,7090300,-1,-1,-1,7090300,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20297,1,0,1,7090300,-1,-1
16000,[Special Relic] Strengthens family and allies when Ultimate Art is activated,-1,-1,-1,7031200,-1,-1,-1,7031200,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20297,1,0,1,7031200,-1,-1
16001,[Special Relic] Increased rune acquisition for self and allies,-1,-1,-1,7110000,-1,-1,-1,7110000,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20267,1,0,1,7110000,-1,-1
16002,[Special Relic] Expend own HP to fully heal nearby allies when activating Art,-1,-1,-1,7010900,-1,-1,-1,7010900,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20297,1,0,1,7010900,-1,-1
17000,[Special Relic] Attack power permanently increased for each evergaol prisoner defeated,-1,-1,-1,7060001,-1,-1,-1,7060000,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1,0,1,7060000,-1,-1
17001,[Special Relic] Max FP Up with 3+ Staves Equipped,-1,-1,-1,7082500,-1,-1,-1,7082500,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20292,1,0,1,7082500,-1,-1
17002,[Special Relic - Recluse] Suffer blood loss and increase attack power upon Art activation,-1,-1,-1,7032900,-1,-1,-1,7032900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20297,1,0,1,7032900,-1,-1
18000,[Special Relic] HP restored when using cured meats- medicinal boluses- etc.,-1,-1,-1,7030200,-1,-1,-1,7030200,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20267,1,0,1,7030200,-1,-1
18001,[Special Relic] Art gauge fills moderately upon critical hit,-1,-1,-1,7030800,-1,-1,-1,7030800,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20297,1,0,1,7030800,-1,-1
18002,[Special Relic] Roaring restores HP while Art is active,-1,-1,-1,7011700,-1,-1,-1,7011700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20297,1,0,1,7011700,-1,-1
19001,[Special Relic - Scholar] Allies targeted by Character Skill gain boosted attack,-1,-1,-1,7036300,-1,-1,-1,7036300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20296,1,0,1,7036300,-1,-1
100000,[Special Relic] Taking attacks improves attack power,-1,-1,-1,7032200,-1,-1,-1,7032200,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,100,0,100,7032200,-1,-1
310000,[Talisman] Increased Maximum HP,-1,-1,-1,310000,-1,-1,-1,310000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20291,-1,12,0,-1,-1,-1
310100,[Talisman] Increased Maximum FP,-1,-1,-1,310100,-1,-1,-1,310100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20292,-1,12,0,-1,-1,-1
310200,[Talisman] Increased Maximum Stamina,-1,-1,-1,310200,-1,-1,-1,310200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20293,-1,12,0,-1,-1,-1
310400,[Talisman] Increased Maximum HP,-1,-1,-1,310400,-1,-1,-1,310400,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20291,-1,7,0,-1,-1,-1
310401,[Talisman] Increased Maximum Stamina,-1,-1,-1,-1,-1,-1,-1,310401,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20293,-1,7,0,-1,-1,-1
311000,[Talisman] Improved Item Discovery,-1,-1,-1,311000,-1,-1,-1,311000,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,40,0,-1,-1,-1
311100,[Talisman] More Runes From Defeated Enemies,-1,-1,-1,311100,-1,-1,-1,311100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,15,0,-1,-1,-1
311500,[Talisman] Improved Stamina Recovery,-1,-1,-1,311500,-1,-1,-1,311500,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20293,-1,8,0,-1,-1,-1
311600,[Talisman] Improved Blood Loss Resistance,-1,-1,-1,311600,-1,-1,-1,311600,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311601,[Talisman] Improved Frost Resistance,-1,-1,-1,-1,-1,-1,-1,311601,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311700,[Talisman] Improved Poison Resistance,-1,-1,-1,311700,-1,-1,-1,311700,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311701,[Talisman] Improved Rot Resistance,-1,-1,-1,-1,-1,-1,-1,311701,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311800,[Talisman] Improved Sleep Resistance,-1,-1,-1,311800,-1,-1,-1,311800,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311801,[Talisman] Improved Madness Resistance,-1,-1,-1,-1,-1,-1,-1,311801,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311900,[Talisman] Improved Death Blight Resistance,-1,-1,-1,311900,-1,-1,-1,311900,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
312000,[Talisman] Improved Poison & Rot Resistance,-1,-1,-1,312000,-1,-1,-1,312000,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,40,0,-1,-1,-1
312001,[Talisman] Improved Blood Loss & Frost Resistance,-1,-1,-1,-1,-1,-1,-1,312001,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,40,0,-1,-1,-1
312002,[Talisman] Improved Sleep & Madness Resistance,-1,-1,-1,-1,-1,-1,-1,312002,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,40,0,-1,-1,-1
312100,[Talisman] Improved Poise,-1,-1,-1,312100,-1,-1,-1,312100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,25,0,-1,-1,-1
312300,[Talisman] Improved Skill Attack Power,-1,-1,-1,312300,-1,-1,-1,312300,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20295,-1,15,0,-1,-1,-1
312500,[Talisman] Improved Dexterity,-1,-1,-1,312500,312501,312502,-1,312500,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,5,0,-1,-1,-1
312501,[Talisman] Successive Attacks Boost Attack Power,-1,-1,-1,312503,312504,-1,-1,312501,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,0,0,-1,-1,-1
320000,[Talisman] Improved Magic Attack Power,-1,-1,-1,320000,-1,-1,-1,320000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,15,0,-1,-1,-1
320001,[Talisman] Impaired Physical Damage Negation,-1,-1,-1,-1,-1,-1,-1,320001,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20269,-1,-3,0,-1,-1,-1
320100,[Talisman] Improved Lightning Attack Power,-1,-1,-1,320100,-1,-1,-1,320100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,15,0,-1,-1,-1
320101,[Talisman] Impaired Physical Damage Negation,-1,-1,-1,-1,-1,-1,-1,320101,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20269,-1,-3,0,-1,-1,-1
320200,[Talisman] Improved Fire Attack Power,-1,-1,-1,320200,-1,-1,-1,320200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,15,0,-1,-1,-1
320201,[Talisman] Impaired Physical Damage Negation,-1,-1,-1,-1,-1,-1,-1,320201,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20269,-1,-3,0,-1,-1,-1
320300,[Talisman] Improved Holy Attack Power,-1,-1,-1,320300,-1,-1,-1,320300,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,15,0,-1,-1,-1
320301,[Talisman] Impaired Physical Damage Negation,-1,-1,-1,-1,-1,-1,-1,320301,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20269,-1,-3,0,-1,-1,-1
320400,[Talisman] Improved Attack Power at Low HP,-1,-1,-1,320400,-1,-1,-1,320400,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20006,-1,20,0,-1,-1,-1
320500,[Talisman] Improved Attack Power at Full HP,-1,-1,-1,320500,-1,-1,-1,320500,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20006,-1,10,0,-1,-1,-1
320600,[Talisman] Improved Thrusting Counterattack,-1,-1,-1,320600,-1,-1,-1,320600,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,20,0,-1,-1,-1
320700,[Talisman] Improved Guard Breaking,-1,-1,-1,320700,-1,-1,-1,320700,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,50,0,-1,-1,-1
320800,[Talisman] Successive Attacks Boost Attack Power,-1,-1,-1,320800,320801,320802,-1,320800,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,0,0,-1,-1,-1
320801,[Talisman] Successive Attacks Boost Attack Power,-1,-1,-1,320803,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,0,0,-1,-1,-1
320900,[Talisman] Improved Critical Hits,-1,-1,-1,320900,-1,-1,-1,320900,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,24,0,-1,-1,-1
321000,[Talisman] Projectile Damage Drop-Off Reduced,-1,-1,-1,321000,-1,-1,-1,321000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20278,-1,50,0,-1,-1,-1
321200,[Talisman] Improved Chain Attack Finishers,-1,-1,-1,321200,-1,-1,-1,321200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,15,0,-1,-1,-1
321300,[Talisman] Improved Charge Attacks,-1,-1,-1,321300,-1,-1,-1,321300,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,12,0,-1,-1,-1
321500,[Talisman] Improved Ranged Weapon Attacks,-1,-1,-1,321500,-1,-1,-1,321500,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20278,-1,14,0,-1,-1,-1
321600,[Talisman] Blood Loss in Vicinity Increases Attack Power,-1,-1,-1,321600,-1,-1,-1,321600,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20006,-1,20,0,-1,-1,-1
321700,[Talisman] Poison & Rot in Vicinity Increases Attack Power,-1,-1,-1,321700,-1,-1,-1,321700,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20006,-1,20,0,-1,-1,-1
321800,[Talisman] Improved Jump Attacks,-1,-1,-1,321800,-1,-1,-1,321800,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,12,0,-1,-1,-1
321900,[Talisman] Improved Roar & Breath Attacks,-1,-1,-1,321900,-1,-1,-1,321900,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,20,0,-1,-1,-1
322000,[Talisman] Improved Guard Counters,-1,-1,-1,322000,-1,-1,-1,322000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,20,0,-1,-1,-1
322100,[Talisman] Improved Throwing Pots,-1,-1,-1,322100,-1,-1,-1,322100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,20,0,-1,-1,-1
322200,[Talisman] Improved Perfuming Arts,-1,-1,-1,322200,-1,-1,-1,322200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,20,0,-1,-1,-1
330000,[Talisman] Improved Sorceries,-1,-1,-1,330000,-1,-1,-1,330000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20207,-1,11,0,-1,-1,-1
330400,[Talisman] Improved Incantations,-1,-1,-1,330400,-1,-1,-1,330400,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20207,-1,11,0,-1,-1,-1
330600,[Talisman] Extended Spell Duration,-1,-1,-1,330600,-1,-1,-1,330600,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20207,-1,30,0,-1,-1,-1
330700,[Talisman] Improved Spell Casting Speed,-1,-1,-1,330700,-1,-1,-1,330700,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20207,-1,2,0,-1,-1,-1
330800,[Talisman] Reduced Spell FP Cost,-1,-1,-1,330800,-1,-1,-1,330800,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20207,-1,-25,0,-1,-1,-1
330801,[Talisman] Reduced Maximum HP,-1,-1,-1,330800,-1,-1,-1,330801,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20260,-1,-6,0,-1,-1,-1
330900,[Talisman] Improved Charged Spells & Skills,-1,-1,-1,330900,-1,-1,-1,330900,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,18,0,-1,-1,-1
340000,[Talisman] Improved Physical Damage Negation,-1,-1,-1,340000,-1,-1,-1,340000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,15,0,-1,-1,-1
340100,[Talisman] Improved Magic Damage Negation,-1,-1,-1,340100,-1,-1,-1,340100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,20,0,-1,-1,-1
340200,[Talisman] Improved Fire Damage Negation,-1,-1,-1,340200,-1,-1,-1,340200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,20,0,-1,-1,-1
340300,[Talisman] Improved Lightning Damage Negation,-1,-1,-1,340300,-1,-1,-1,340300,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,20,0,-1,-1,-1
340400,[Talisman] Improved Holy Damage Negation,-1,-1,-1,340400,-1,-1,-1,340400,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,20,0,-1,-1,-1
340500,[Talisman] Improved Affinity Damage Negation,-1,-1,-1,340500,-1,-1,-1,340500,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,10,0,-1,-1,-1
340700,[Talisman] Improved Dodging,-1,-1,-1,340700,-1,-1,-1,340700,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20222,-1,0,0,-1,-1,-1
340701,[Talisman] Impaired Damage Negation,-1,-1,-1,340700,-1,-1,-1,340701,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20269,-1,-5,0,-1,-1,-1
340800,[Talisman] Improved Damage Negation at Low HP,-1,-1,-1,340800,-1,-1,-1,340800,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20008,-1,40,0,-1,-1,-1
340900,[Talisman] Improved Damage Negation at Full HP,-1,-1,-1,340900,-1,-1,-1,340900,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20008,-1,30,0,-1,-1,-1
341000,[Talisman] Improved Guarding Ability,-1,-1,-1,341000,-1,-1,-1,341000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,20,0,-1,-1,-1
350000,[Talisman] Improved Flask HP Restoration,-1,-1,-1,350000,-1,-1,-1,350000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,20,0,-1,-1,-1
350200,[Talisman] Continuous HP Recovery,-1,-1,-1,350200,-1,-1,-1,350200,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20291,-1,2,0,-1,-1,-1
350300,[Talisman] Defeating Enemies Restores HP,-1,-1,-1,350300,-1,-1,-1,350300,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20013,-1,6,0,-1,-1,-1
350400,[Talisman] Successive Attack HP Restoration,-1,-1,-1,350400,-1,-1,-1,350400,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20013,-1,6,0,-1,-1,-1
350500,[Talisman] Critical Hit HP Restoration,-1,-1,-1,350500,-1,-1,-1,350500,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20013,-1,18,0,-1,-1,-1
350600,[Talisman] Critical Hit FP Restoration,-1,-1,-1,350600,-1,-1,-1,350600,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20014,-1,10,0,-1,-1,-1
360200,[Talisman] Reduced Skill FP Cost,-1,-1,-1,360200,-1,-1,-1,360200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20295,-1,-25,0,-1,-1,-1
360700,[Talisman] No Rune Loss or Level Down Upon Death,-1,-1,-1,360700,-1,-1,-1,360700,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20223,-1,0,0,-1,-1,-1
361100,[Talisman] Defeating Enemies Restores FP,-1,-1,-1,361100,-1,-1,-1,361100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20292,-1,5,0,-1,-1,-1
370000,[Talisman] Improved Item Discovery,-1,-1,-1,46275,46276,46277,-1,370000,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,60,0,-1,-1,-1
370001,[Talisman] More Runes From Defeated Enemies,-1,-1,-1,-1,-1,-1,-1,370001,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,20,0,-1,-1,-1
370002,[Talisman] Continuous HP Loss,-1,-1,-1,-1,-1,-1,-1,370002,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20260,-1,-10,0,-1,-1,-1
6001400,[Relic] Physical Attack Up +3,-1,-1,-1,7001403,-1,-1,100,7001403,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001400,-1,-1
6001401,[Relic] Physical Attack Up +4,-1,-1,-1,7001404,-1,-1,100,6001400,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001400,-1,-1
6001500,[Relic] Magic Attack Power Up +3,-1,-1,-1,7001503,-1,-1,100,6001500,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001500,-1,-1
6001501,[Relic] Magic Attack Power Up +4,-1,-1,-1,7001504,-1,-1,100,6001501,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001500,-1,-1
6001600,[Relic] Fire Attack Power Up +3,-1,-1,-1,7001603,-1,-1,100,6001600,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001600,-1,-1
6001601,[Relic] Fire Attack Power Up +4,-1,-1,-1,7001604,-1,-1,100,6001601,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001600,-1,-1
6001700,[Relic] Lightning Attack Power Up +3,-1,-1,-1,7001703,-1,-1,100,6001700,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001700,-1,-1
6001701,[Relic] Lightning Attack Power Up +4,-1,-1,-1,7001704,-1,-1,100,6001701,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001700,-1,-1
6001800,[Relic] Holy Attack Power Up +3,-1,-1,-1,7001803,-1,-1,100,6001800,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001800,-1,-1
6001801,[Relic] Holy Attack Power Up +4,-1,-1,-1,7001804,-1,-1,100,6001801,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001800,-1,-1
6002600,[Relic] Improved Magic Damage Negation +1,-1,-1,-1,7002601,-1,-1,7002600,6002600,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002600,-1,-1
6002601,[Relic] Improved Magic Damage Negation +2,-1,-1,-1,7002602,-1,-1,7002600,6002601,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002600,-1,-1
6002700,[Relic] Improved Fire Damage Negation +1,-1,-1,-1,7002701,-1,-1,7002700,6002700,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002700,-1,-1
6002701,[Relic] Improved Fire Damage Negation +2,-1,-1,-1,7002702,-1,-1,7002700,6002701,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002700,-1,-1
6002800,[Relic] Improved Lightning Damage Negation +1,-1,-1,-1,7002801,-1,-1,7002800,6002800,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002800,-1,-1
6002801,[Relic] Improved Lightning Damage Negation +2,-1,-1,-1,7002802,-1,-1,7002800,6002801,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002800,-1,-1
