ID,Name,unknown_0,patternId,playArea1,playArea2,bossId1,bossId2,extraBossId1,extraBossId2,bossModifier1,bossModifier2,extraBossModifier1,extraBossModifier2,
45,[Adel] Standard,0,45,1005,1008,4928,4926,-1,-1,440,449,0,0
46,[Adel] Standard,0,46,1010,1006,4800,4919,-1,4923,429,445,0,446
47,[Adel] Standard,0,47,1010,1000,4780,4919,-1,4921,427,445,0,443
48,[Adel] Standard,0,48,1006,1011,4928,4926,-1,-1,440,449,0,0
49,[Adel] Standard,0,49,1003,1001,4800,4925,-1,-1,429,447,0,0
50,[Adel] Standard,0,50,1004,1008,4917,4926,-1,-1,416,449,0,0
51,[Adel] Standard,0,51,1001,1004,4800,4919,-1,-1,429,445,0,0
52,[Adel] Standard,0,52,1003,1002,4928,4925,-1,-1,440,447,0,0
53,[Adel] Standard,0,53,1004,1008,4917,4925,-1,-1,416,447,0,0
54,[Adel] Standard,0,54,1000,1010,4917,4919,-1,-1,416,445,0,0
55,[Adel] Standard,0,55,1001,1003,4890,4926,-1,-1,412,449,0,0
56,[Adel] Standard,0,56,1011,1003,4890,4919,-1,-1,412,445,0,0
57,[Adel] Standard,0,57,1006,1003,4917,4919,-1,-1,416,445,0,0
58,[Adel] Standard,0,58,1002,1005,4890,4926,-1,-1,412,449,0,0
59,[Adel] Standard,0,59,1004,1011,4780,4925,-1,-1,427,447,0,0
60,[Adel] ,0,60,1009,1023,4800,4919,-1,-1,429,445,0,0
61,[Adel] ,0,61,1011,1023,4780,4925,-1,-1,427,447,0,0
62,[Adel] ,0,62,1009,1023,4890,4926,-1,-1,412,449,0,0
63,[Adel] ,0,63,1000,1023,4917,4925,-1,-1,416,447,0,0
64,[Adel] ,0,64,1010,1023,4928,4919,-1,-1,440,445,0,0
65,[Adel] ,0,65,1003,1024,4917,4925,-1,-1,416,447,0,0
66,[Adel] ,0,66,1004,1024,4780,4926,-1,-1,427,449,0,0
67,[Adel] ,0,67,1009,1024,4928,4919,-1,-1,440,445,0,0
68,[Adel] ,0,68,1001,1024,4800,4919,-1,4925,429,445,0,447
69,[Adel] ,0,69,1005,1024,4890,4925,-1,-1,412,447,0,0
70,[Adel] ,0,70,1006,1021,4917,4919,4810,-1,416,445,430,0
71,[Adel] ,0,71,1004,1022,4800,4926,-1,-1,429,449,0,0
72,[Adel] ,0,72,1000,1021,4890,4926,-1,-1,412,449,0,0
73,[Adel] ,0,73,1001,1022,4780,4919,-1,-1,427,445,0,0
74,[Adel] ,0,74,1008,1022,4928,4925,-1,-1,440,447,0,0
75,[Adel] ,0,75,1011,1025,4917,4926,-1,-1,416,449,0,0
76,[Adel] ,0,76,1002,1025,4928,4919,-1,-1,440,445,0,0
77,[Adel] ,0,77,1011,1025,4800,4925,-1,-1,429,447,0,0
78,[Adel] ,0,78,1002,1025,4890,4926,-1,-1,412,449,0,0
79,[Adel] ,0,79,1002,1025,4780,4919,-1,-1,427,445,0,0
80,[Gnoster] ,0,80,1003,1011,4770,4918,-1,-1,437,418,0,0
81,[Gnoster] ,0,81,1003,1006,4810,4923,-1,-1,430,446,0,0
82,[Gnoster] ,0,82,1003,1001,4810,4923,-1,-1,430,446,0,0
83,[Gnoster] ,0,83,1007,1000,4927,4850,-1,-1,448,403,0,0
84,[Gnoster] ,0,84,1001,1008,4770,4850,-1,-1,437,403,0,0
85,[Gnoster] ,0,85,1009,1001,4770,4923,-1,-1,437,446,0,0
86,[Gnoster] ,0,86,1011,1002,4810,4850,-1,-1,430,403,0,0
87,[Gnoster] ,0,87,1001,1007,4927,4850,-1,-1,448,403,0,0
88,[Gnoster] ,0,88,1010,1002,4990,4918,-1,-1,413,418,0,0
89,[Gnoster] ,0,89,1011,1006,4810,4923,-1,-1,430,446,0,0
90,[Gnoster] ,0,90,1004,1010,4790,4923,-1,-1,428,446,0,0
91,[Gnoster] ,0,91,1008,1000,4790,4918,-1,-1,428,418,0,0
92,[Gnoster] ,0,92,1008,1002,4927,4923,-1,-1,448,446,0,0
93,[Gnoster] ,0,93,1002,1006,4990,4918,-1,-1,413,418,0,0
94,[Gnoster] ,0,94,1005,1011,4927,4918,-1,-1,448,418,0,0
95,[Gnoster] ,0,95,1008,1005,4990,4850,-1,-1,413,403,0,0
96,[Gnoster] ,0,96,1001,1009,4990,4918,-1,-1,413,418,0,0
97,[Gnoster] ,0,97,1001,1004,4790,4918,-1,-1,428,418,0,0
98,[Gnoster] ,0,98,1005,1011,4770,4918,-1,-1,437,418,0,0
99,[Gnoster] ,0,99,1001,1011,4790,4850,-1,-1,428,403,0,0
100,[Gnoster] ,0,100,1000,1023,4810,4850,-1,-1,430,403,0,0
101,[Gnoster] ,0,101,1011,1023,4790,4918,-1,-1,428,418,0,0
102,[Gnoster] ,0,102,1009,1023,4770,4850,-1,-1,437,403,0,0
103,[Gnoster] ,0,103,1011,1023,4927,4918,-1,-1,448,418,0,0
104,[Gnoster] ,0,104,1000,1023,4990,4923,-1,-1,413,446,0,0
105,[Gnoster] ,0,105,1005,1024,4790,4923,-1,-1,428,446,0,0
106,[Gnoster] ,0,106,1007,1024,4770,4923,-1,-1,437,446,0,0
107,[Gnoster] ,0,107,1009,1024,4810,4850,-1,-1,430,403,0,0
108,[Gnoster] ,0,108,1003,1024,4990,4850,-1,-1,413,403,0,0
109,[Gnoster] ,0,109,1007,1024,4927,4850,-1,-1,448,403,0,0
110,[Gnoster] ,0,110,1001,1021,4810,4918,-1,-1,430,418,0,0
111,[Gnoster] ,0,111,1011,1021,4790,4918,-1,-1,428,418,0,0
112,[Gnoster] ,0,112,1004,1022,4990,4923,-1,-1,413,446,0,0
113,[Gnoster] ,0,113,1008,1021,4770,4850,-1,-1,437,403,0,0
114,[Gnoster] ,0,114,1011,1021,4927,4923,-1,-1,448,446,0,0
115,[Gnoster] ,0,115,1001,1025,4990,4850,-1,-1,413,403,0,0
116,[Gnoster] ,0,116,1011,1025,4790,4923,-1,-1,428,446,0,0
117,[Gnoster] ,0,117,1001,1025,4927,4918,-1,-1,448,418,0,0
118,[Gnoster] ,0,118,1001,1025,4770,4918,-1,-1,437,418,0,0
119,[Gnoster] ,0,119,1001,1025,4810,4923,-1,-1,430,446,0,0
120,[Maris] ,0,120,1003,1001,4780,4880,-1,-1,427,434,0,0
121,[Maris] ,0,121,1001,1011,4917,4860,-1,-1,416,402,0,0
122,[Maris] ,0,122,1009,1006,4890,4880,-1,-1,412,434,0,0
123,[Maris] ,0,123,1008,1002,4780,4860,-1,-1,427,402,0,0
124,[Maris] ,0,124,1000,1009,4890,4920,-1,-1,412,435,0,0
125,[Maris] ,0,125,1007,1002,4810,4920,-1,-1,430,435,0,0
126,[Maris] ,0,126,1003,1001,4917,4860,-1,-1,416,402,0,0
127,[Maris] ,0,127,1008,1004,4910,4920,-1,-1,436,435,0,0
128,[Maris] ,0,128,1009,1006,4810,4860,-1,-1,430,402,0,0
129,[Maris] ,0,129,1010,1004,4910,4860,-1,-1,436,402,0,0
130,[Maris] ,0,130,1004,1002,4810,4920,-1,-1,430,435,0,0
131,[Maris] ,0,131,1010,1001,4780,4920,-1,-1,427,435,0,0
132,[Maris] ,0,132,1001,1010,4810,4880,-1,-1,430,434,0,0
133,[Maris] ,0,133,1008,1005,4917,4920,-1,-1,416,435,0,0
134,[Maris] ,0,134,1007,1000,4890,4860,-1,-1,412,402,0,0
135,[Maris] ,0,135,1004,1011,4780,4920,-1,-1,427,435,0,0
136,[Maris] ,0,136,1002,1005,4890,4880,-1,-1,412,434,0,0
137,[Maris] ,0,137,1011,1004,4917,4880,-1,-1,416,434,0,0
138,[Maris] ,0,138,1011,1006,4910,4880,-1,-1,436,434,0,0
139,[Maris] ,0,139,1005,1011,4910,4920,-1,-1,436,435,0,0
140,[Maris] ,0,140,1000,1023,4917,4860,-1,-1,416,402,0,0
141,[Maris] ,0,141,1010,1023,4910,4880,-1,-1,436,434,0,0
142,[Maris] ,0,142,1010,1023,4810,4920,-1,-1,430,435,0,0
143,[Maris] ,0,143,1010,1023,4890,4860,-1,-1,412,402,0,0
144,[Maris] ,0,144,1009,1023,4780,4920,-1,-1,427,435,0,0
145,[Maris] ,0,145,1010,1024,4890,4880,-1,-1,412,434,0,0
146,[Maris] ,0,146,1001,1024,4810,4920,-1,-1,430,435,0,0
147,[Maris] ,0,147,1003,1024,4910,4920,-1,-1,436,435,0,0
148,[Maris] ,0,148,1011,1024,4780,4860,-1,-1,427,402,0,0
149,[Maris] ,0,149,1001,1024,4917,4880,-1,-1,416,434,0,0
150,[Maris] ,0,150,1006,1021,4890,4860,-1,-1,412,402,0,0
151,[Maris] ,0,151,1001,1021,4780,4920,-1,-1,427,435,0,0
152,[Maris] ,0,152,1001,1021,4910,4920,-1,-1,436,435,0,0
153,[Maris] ,0,153,1006,1022,4810,4880,-1,-1,430,434,0,0
154,[Maris] ,0,154,1001,1021,4917,4880,-1,-1,416,434,0,0
155,[Maris] ,0,155,1011,1025,4910,4880,-1,-1,436,434,0,0
156,[Maris] ,0,156,1001,1025,4780,4920,-1,-1,427,435,0,0
157,[Maris] ,0,157,1011,1025,4917,4860,-1,-1,416,402,0,0
158,[Maris] ,0,158,1001,1025,4810,4920,-1,-1,430,435,0,0
159,[Maris] ,0,159,1001,1025,4890,4880,-1,-1,412,434,0,0
160,[Libra] ,0,160,1002,1008,4927,4925,-1,-1,448,447,0,0
161,[Libra] ,0,161,1004,1008,4770,4921,-1,-1,437,443,0,0
162,[Libra] ,0,162,1002,1009,4790,4921,-1,-1,428,443,0,0
163,[Libra] ,0,163,1008,1000,4770,4925,-1,-1,437,447,0,0
164,[Libra] ,0,164,1000,1009,4790,4880,-1,-1,428,434,0,0
165,[Libra] ,0,165,1002,1007,4927,4921,-1,-1,448,443,0,0
166,[Libra] ,0,166,1005,1011,4800,4925,-1,-1,429,447,0,0
167,[Libra] ,0,167,1010,1006,4800,4921,-1,-1,429,443,0,0
168,[Libra] ,0,168,1001,1008,4930,4921,-1,-1,406,443,0,0
169,[Libra] ,0,169,1003,1006,4770,4880,-1,-1,437,434,0,0
170,[Libra] ,0,170,1007,1000,4930,4921,-1,-1,406,443,0,0
171,[Libra] ,0,171,1001,1008,4800,4921,-1,-1,429,443,0,0
172,[Libra] ,0,172,1007,1011,4790,4880,-1,-1,428,434,0,0
173,[Libra] ,0,173,1004,1002,4800,4921,-1,-1,429,443,0,0
174,[Libra] ,0,174,1011,1001,4790,4925,-1,-1,428,447,0,0
175,[Libra] ,0,175,1003,1002,4770,4925,-1,-1,437,447,0,0
176,[Libra] ,0,176,1001,1004,4927,4880,-1,-1,448,434,0,0
177,[Libra] ,0,177,1011,1007,4927,4921,-1,-1,448,443,0,0
178,[Libra] ,0,178,1011,1004,4930,4925,-1,-1,406,447,0,0
179,[Libra] ,0,179,1011,1007,4930,4921,-1,-1,406,443,0,0
180,[Libra] ,0,180,1003,1023,4930,4925,-1,-1,406,447,0,0
181,[Libra] ,0,181,1010,1023,4790,4880,-1,-1,428,434,0,0
182,[Libra] ,0,182,1003,1023,4927,4921,-1,-1,448,443,0,0
183,[Libra] ,0,183,1003,1023,4800,4925,-1,-1,429,447,0,0
184,[Libra] ,0,184,1003,1023,4770,4921,-1,-1,437,443,0,0
185,[Libra] ,0,185,1001,1024,4790,4921,-1,-1,428,443,0,0
186,[Libra] ,0,186,1004,1024,4930,4880,-1,-1,406,434,0,0
187,[Libra] ,0,187,1004,1024,4800,4925,-1,-1,429,447,0,0
188,[Libra] ,0,188,1010,1024,4770,4921,-1,-1,437,443,0,0
189,[Libra] ,0,189,1005,1024,4927,4925,-1,-1,448,447,0,0
190,[Libra] ,0,190,1001,1021,4800,4925,-1,-1,429,447,0,0
191,[Libra] ,0,191,1008,1021,4927,4925,-1,-1,448,447,0,0
192,[Libra] ,0,192,1011,1021,4790,4921,-1,-1,428,443,0,0
193,[Libra] ,0,193,1002,1021,4930,4880,-1,-1,406,434,0,0
194,[Libra] ,0,194,1001,1021,4770,4921,-1,-1,437,443,0,0
195,[Libra] ,0,195,1002,1025,4927,4880,-1,-1,448,434,0,0
196,[Libra] ,0,196,1011,1025,4800,4925,-1,-1,429,447,0,0
197,[Libra] ,0,197,1001,1025,4790,4925,-1,-1,428,447,0,0
198,[Libra] ,0,198,1002,1025,4770,4921,-1,-1,437,443,0,0
199,[Libra] ,0,199,1011,1025,4930,4921,-1,-1,406,443,0,0
200,[Fulghor] ,0,200,1010,1002,4780,4820,-1,-1,427,431,0,0
201,[Fulghor] ,0,201,1001,1004,4930,4926,-1,-1,406,449,0,0
202,[Fulghor] ,0,202,1002,1005,4790,4926,-1,-1,428,449,0,0
203,[Fulghor] ,0,203,1008,1000,4890,4820,-1,-1,412,431,0,0
204,[Fulghor] ,0,204,1007,1001,4928,4926,-1,-1,440,449,0,0
205,[Fulghor] ,0,205,1000,1010,4790,4820,-1,-1,428,431,0,0
206,[Fulghor] ,0,206,1007,1002,4928,4923,-1,-1,440,446,0,0
207,[Fulghor] ,0,207,1006,1011,4890,4923,-1,-1,412,446,0,0
208,[Fulghor] ,0,208,1010,1006,4890,4926,-1,-1,412,449,0,0
209,[Fulghor] ,0,209,1000,1011,4790,4820,-1,4840,428,431,0,400
210,[Fulghor] ,0,210,1010,1004,4790,4820,-1,-1,428,431,0,0
211,[Fulghor] ,0,211,1000,1002,4780,4923,4917,-1,427,446,416,0
212,[Fulghor] ,0,212,1003,1006,4780,4820,-1,-1,427,431,0,0
213,[Fulghor] ,0,213,1005,1008,4930,4923,-1,-1,406,446,0,0
214,[Fulghor] ,0,214,1007,1000,4928,4820,-1,-1,440,431,0,0
215,[Fulghor] ,0,215,1002,1003,4928,4820,-1,-1,440,431,0,0
216,[Fulghor] ,0,216,1008,1000,4780,4923,-1,-1,427,446,0,0
217,[Fulghor] ,0,217,1002,1005,4930,4926,-1,-1,406,449,0,0
218,[Fulghor] ,0,218,1004,1002,4890,4820,-1,-1,412,431,0,0
219,[Fulghor] ,0,219,1001,1010,4930,4820,-1,-1,406,431,0,0
220,[Fulghor] ,0,220,1009,1023,4890,4923,4924,-1,412,446,439,0
221,[Fulghor] ,0,221,1010,1023,4780,4926,-1,-1,427,449,0,0
222,[Fulghor] ,0,222,1000,1023,4930,4820,-1,-1,406,431,0,0
223,[Fulghor] ,0,223,1009,1023,4790,4820,-1,-1,428,431,0,0
224,[Fulghor] ,0,224,1000,1023,4928,4923,-1,-1,440,446,0,0
225,[Fulghor] ,0,225,1003,1024,4790,4926,-1,-1,428,449,0,0
226,[Fulghor] ,0,226,1005,1024,4930,4923,-1,-1,406,446,0,0
227,[Fulghor] ,0,227,1007,1024,4780,4820,-1,-1,427,431,0,0
228,[Fulghor] ,0,228,1007,1024,4890,4923,-1,-1,412,446,0,0
229,[Fulghor] ,0,229,1005,1024,4928,4820,-1,-1,440,431,0,0
230,[Fulghor] ,0,230,1002,1022,4790,4923,-1,-1,428,446,0,0
231,[Fulghor] ,0,231,1000,1021,4890,4820,-1,-1,412,431,0,0
232,[Fulghor] ,0,232,1006,1021,4780,4926,-1,-1,427,449,0,0
233,[Fulghor] ,0,233,1006,1021,4930,4820,-1,-1,406,431,0,0
234,[Fulghor] ,0,234,1008,1021,4928,4926,-1,4830,440,449,0,432
235,[Fulghor] ,0,235,1002,1025,4890,4923,-1,-1,412,446,0,0
236,[Fulghor] ,0,236,1001,1025,4780,4820,-1,-1,427,431,0,0
237,[Fulghor] ,0,237,1011,1025,4930,4926,-1,-1,406,449,0,0
238,[Fulghor] ,0,238,1001,1025,4928,4820,-1,-1,440,431,0,0
239,[Fulghor] ,0,239,1011,1025,4790,4926,-1,-1,428,449,0,0
240,[Caligo] ,0,240,1004,1011,4990,4830,-1,-1,413,432,0,0
241,[Caligo] ,0,241,1000,1010,4990,4830,-1,-1,413,432,0,0
242,[Caligo] ,0,242,1007,1002,4810,4830,-1,-1,430,432,0,0
243,[Caligo] ,0,243,1009,1000,4910,4830,-1,-1,436,432,0,0
244,[Caligo] ,0,244,1005,1011,4810,4850,-1,-1,430,403,0,0
245,[Caligo] ,0,245,1002,1006,4800,4880,-1,-1,429,434,0,0
246,[Caligo] ,0,246,1002,1005,4910,4830,-1,-1,436,432,0,0
247,[Caligo] ,0,247,1001,1011,4800,4850,-1,-1,429,403,0,0
248,[Caligo] ,0,248,1011,1006,4770,4850,-1,-1,437,403,0,0
249,[Caligo] ,0,249,1003,1006,4810,4830,-1,-1,430,432,0,0
250,[Caligo] ,0,250,1005,1011,4910,4850,-1,-1,436,403,0,0
251,[Caligo] ,0,251,1007,1000,4990,4830,-1,-1,413,432,0,0
252,[Caligo] ,0,252,1005,1011,4910,4880,-1,-1,436,434,0,0
253,[Caligo] ,0,253,1002,1009,4810,4830,-1,-1,430,432,0,0
254,[Caligo] ,0,254,1003,1011,4770,4880,-1,-1,437,434,0,0
255,[Caligo] ,0,255,1002,1006,4800,4850,-1,-1,429,403,0,0
256,[Caligo] ,0,256,1005,1008,4990,4880,-1,-1,413,434,0,0
257,[Caligo] ,0,257,1002,1004,4800,4830,-1,-1,429,432,0,0
258,[Caligo] ,0,258,1011,1003,4770,4850,-1,-1,437,403,0,0
259,[Caligo] ,0,259,1011,1009,4770,4830,-1,-1,437,432,0,0
260,[Caligo] ,0,260,1009,1023,4990,4880,-1,-1,413,434,0,0
261,[Caligo] ,0,261,1003,1023,4810,4830,-1,-1,430,432,0,0
262,[Caligo] ,0,262,1010,1023,4910,4850,-1,-1,436,403,0,0
263,[Caligo] ,0,263,1011,1023,4770,4830,-1,-1,437,432,0,0
264,[Caligo] ,0,264,1000,1023,4800,4850,-1,-1,429,403,0,0
265,[Caligo] ,0,265,1003,1024,4910,4830,-1,-1,436,432,0,0
266,[Caligo] ,0,266,1001,1024,4800,4830,-1,-1,429,432,0,0
267,[Caligo] ,0,267,1003,1024,4810,4880,-1,-1,430,434,0,0
268,[Caligo] ,0,268,1003,1024,4990,4850,-1,-1,413,403,0,0
269,[Caligo] ,0,269,1011,1024,4770,4850,-1,-1,437,403,0,0
270,[Caligo] ,0,270,1004,1022,4800,4830,-1,-1,429,432,0,0
271,[Caligo] ,0,271,1006,1021,4810,4880,-1,-1,430,434,0,0
272,[Caligo] ,0,272,1004,1022,4770,4850,-1,-1,437,403,0,0
273,[Caligo] ,0,273,1008,1022,4990,4850,-1,-1,413,403,0,0
274,[Caligo] ,0,274,1004,1022,4910,4830,-1,-1,436,432,0,0
275,[Caligo] ,0,275,1002,1025,4910,4880,-1,-1,436,434,0,0
276,[Caligo] ,0,276,1011,1025,4800,4830,-1,-1,429,432,0,0
277,[Caligo] ,0,277,1011,1025,4770,4850,-1,-1,437,403,0,0
278,[Caligo] ,0,278,1011,1025,4990,4850,-1,-1,413,403,0,0
279,[Caligo] ,0,279,1011,1025,4810,4830,-1,-1,430,432,0,0
280,[Heolstor] ,0,280,1001,1009,4917,4921,-1,-1,416,443,0,0
281,[Heolstor] ,0,281,1010,1001,4810,4918,-1,-1,430,418,0,0
282,[Heolstor] ,0,282,1003,1006,4800,4919,-1,-1,429,445,0,0
283,[Heolstor] ,0,283,1000,1007,4917,4830,-1,-1,416,432,0,0
284,[Heolstor] ,0,284,1004,1010,4927,4925,-1,-1,448,447,0,0
285,[Heolstor] ,0,285,1002,1004,4890,4840,-1,-1,412,400,0,0
286,[Heolstor] ,0,286,1002,1005,4990,4921,-1,-1,413,443,0,0
287,[Heolstor] ,0,287,1003,1002,4930,4820,-1,-1,406,431,0,0
288,[Heolstor] ,0,288,1003,1002,4929,4850,-1,-1,444,403,0,0
289,[Heolstor] ,0,289,1001,1007,4924,4923,-1,-1,439,446,0,0
290,[Heolstor] ,0,290,1011,1004,4928,4920,-1,-1,440,435,0,0
291,[Heolstor] ,0,291,1003,1001,4780,4919,-1,-1,427,445,0,0
292,[Heolstor] ,0,292,1006,1009,4790,4820,-1,-1,428,431,0,0
293,[Heolstor] ,0,293,1009,1008,4990,4926,-1,-1,413,449,0,0
294,[Heolstor] ,0,294,1002,1006,4930,4918,-1,-1,406,418,0,0
295,[Heolstor] ,0,295,1003,1011,4910,4880,-1,-1,436,434,0,0
296,[Heolstor] ,0,296,1002,1011,4770,4860,-1,-1,437,402,0,0
297,[Heolstor] ,0,297,1009,1001,4928,4926,-1,-1,440,449,0,0
298,[Heolstor] ,0,298,1009,1006,4927,4920,-1,-1,448,435,0,0
299,[Heolstor] ,0,299,1010,1000,4910,4830,-1,-1,436,432,0,0
300,[Heolstor] ,0,300,1009,1023,4917,4918,-1,-1,416,418,0,0
301,[Heolstor] ,0,301,1009,1023,4928,4923,-1,-1,440,446,0,0
302,[Heolstor] ,0,302,1011,1023,4770,4920,-1,-1,437,435,0,0
303,[Heolstor] ,0,303,1010,1023,4927,4918,-1,-1,448,418,0,0
304,[Heolstor] ,0,304,1000,1023,4890,4921,-1,-1,412,443,0,0
305,[Heolstor] ,0,305,1010,1024,4910,4925,-1,-1,436,447,0,0
306,[Heolstor] ,0,306,1009,1024,4924,4840,-1,-1,439,400,0,0
307,[Heolstor] ,0,307,1003,1024,4930,4850,-1,-1,406,403,0,0
308,[Heolstor] ,0,308,1001,1024,4929,4926,-1,-1,444,449,0,0
309,[Heolstor] ,0,309,1007,1024,4990,4860,-1,-1,413,402,0,0
310,[Heolstor] ,0,310,1000,1022,4780,4820,-1,-1,427,431,0,0
311,[Heolstor] ,0,311,1001,1021,4929,4919,-1,-1,444,445,0,0
312,[Heolstor] ,0,312,1000,1021,4800,4830,-1,-1,429,432,0,0
313,[Heolstor] ,0,313,1003,1022,4810,4918,-1,-1,430,418,0,0
314,[Heolstor] ,0,314,1008,1021,4790,4840,-1,-1,428,400,0,0
315,[Heolstor] ,0,315,1011,1025,4917,4830,-1,-1,416,432,0,0
316,[Heolstor] ,0,316,1011,1025,4930,4919,-1,-1,406,445,0,0
317,[Heolstor] ,0,317,1002,1025,4924,4920,-1,-1,439,435,0,0
318,[Heolstor] ,0,318,1011,1025,4990,4921,-1,-1,413,443,0,0
319,[Heolstor] ,0,319,1001,1025,4910,4820,-1,-1,436,431,0,0
1000,[Gladius] Standard (DLC),1,1000,1000,1001,4929,4840,-1,-1,444,400,0,0
1001,[Gladius] Standard (DLC),0,1001,1011,1005,4929,4840,-1,-1,444,400,0,0
1002,[Gladius] Standard (DLC),0,1002,1009,1001,4924,4860,-1,-1,439,402,0,0
1003,[Gladius] Standard (DLC),0,1003,1002,1006,4929,4860,-1,-1,444,402,0,0
1004,[Gladius] Standard (DLC),0,1004,1011,1006,4924,4840,-1,-1,439,400,0,0
1005,[Gladius] Great Hollow (DLC),0,1005,11002,12000,4924,4840,-1,-1,439,400,0,0
1006,[Gladius] Great Hollow (DLC),0,1006,11001,12000,4929,4840,-1,-1,444,400,0,0
1007,[Gladius] Great Hollow (DLC),0,1007,11000,12001,4924,4840,-1,-1,439,400,0,0
1008,[Gladius] Great Hollow (DLC),0,1008,11002,12001,4924,4860,4910,-1,439,402,0,0
1009,[Gladius] Great Hollow (DLC),0,1009,11001,12000,4929,4860,-1,-1,444,402,0,0
1010,[Adel] ,0,1010,1002,1004,4917,4919,-1,-1,416,445,0,0
1011,[Adel] ,0,1011,1007,1001,4928,4925,-1,-1,440,447,0,0
1012,[Adel] ,0,1012,1000,1002,4928,4925,-1,-1,440,447,0,0
1013,[Adel] ,0,1013,1011,1003,4917,4925,-1,-1,416,447,0,0
1014,[Adel] ,0,1014,1008,1003,4917,4919,-1,-1,416,445,0,0
1015,[Adel] ,0,1015,11000,12000,4928,4919,-1,-1,440,445,0,0
1016,[Adel] ,0,1016,11000,12001,4890,4925,4927,-1,412,447,448,0
1017,[Adel] ,0,1017,11002,12001,4928,4926,-1,-1,440,449,0,0
