ID,Name,textId_1,iconId,textId_2,unknown_3a,unknown_3b,unknown_3c,unknown_3d,unknown_4a,unknown_4b,unknown_4c,unknown_4d,unknown_5a,unknown_5b,unknown_5c,unknown_5d,seId_1,seId_2,
1310,Replicated armament,337810,-1,146706,255,255,255,255,0,0,2,0,1,1,0,0,-1,-1
1320,Replicated armament,337810,-1,146706,255,255,255,255,0,0,3,0,1,1,0,0,-1,-1
1330,Replicated armament,337810,-1,146706,255,255,255,255,0,0,4,0,1,1,0,0,-1,-1
1340,Replicated armament,337810,-1,146706,255,255,255,255,0,0,10,0,1,1,0,0,-1,-1
1399,This armament cannot be replicated,337820,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,600,-1
1400,Strengthened armament,337830,-1,-1,255,255,255,255,0,0,1,0,0,1,0,0,-1,-1
1410,Strengthened armament,337830,-1,-1,255,255,255,255,0,0,2,0,0,1,0,0,-1,-1
1420,Strengthened armament,337830,-1,-1,255,255,255,255,0,0,3,0,0,1,0,0,-1,-1
1430,Strengthened armament,337830,-1,146707,255,255,255,255,0,0,4,0,2,1,0,0,2011,-1
1440,Strengthened armament,337830,-1,-1,255,255,255,255,0,0,10,0,0,1,0,0,2011,-1
1498,Materials needed to strengthen armament,337850,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,600,-1
1499,Cannot strengthen this armament,337840,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,600,-1
1500,Added an extra item slot,338370,-1,146770,255,255,255,255,0,0,0,0,2,1,0,0,-1,-1
1600,Mastered uncommon armaments,337600,-1,-1,255,255,255,255,0,0,2,0,0,1,0,0,-1,-1
1610,Mastered rare armaments,337610,-1,-1,255,255,255,255,0,0,3,0,0,1,0,0,-1,-1
1620,Mastered legendary armaments,337620,-1,-1,255,255,255,255,0,0,4,0,0,1,0,0,-1,-1
1630,Mastered unique armaments,337630,-1,-1,255,255,255,255,0,0,10,0,0,1,0,0,-1,-1
1700,If you continue to remain inactive you will be removed from session,337860,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
2100,,-1,-1,-1,255,255,255,255,0,0,0,0,2,1,0,0,-1,-1
4900,The Sacrificial Twig preserved collected runes,337920,-1,337920,255,255,255,255,0,0,0,0,2,1,0,0,-1,-1
4901,The Twiggy Cracked Tear preserved collected runes,337921,-1,337921,255,255,255,255,0,0,0,0,2,1,0,0,-1,-1
5000,Near death,337500,-1,-1,255,255,255,255,0,1,0,1,0,0,0,0,-1,900000020
5001,Rescued by <?text1?>,-1,-1,146710,200,0,0,0,0,1,0,1,2,1,0,0,-1,-1
5005,Rescued <?text1?>,-1,-1,146711,201,0,0,0,0,1,0,1,2,1,0,0,-1,-1
5011,Killed by <?text1?>,-1,-1,146720,202,0,0,0,0,1,0,1,2,1,0,0,-1,-1
5012,Killed by foe,-1,-1,146721,203,0,0,0,0,1,0,1,2,1,0,0,-1,-1
5013,Killed by environment,-1,-1,146730,204,0,0,0,0,1,0,1,2,1,0,0,-1,-1
6000,You indicated equipment,337780,-1,-1,255,255,255,255,0,0,1,1,0,0,0,0,7320,7320
6001,You indicated equipment,337780,-1,-1,255,255,255,255,0,0,2,1,0,0,0,0,7320,7320
6002,You indicated equipment,337780,-1,-1,255,255,255,255,0,0,3,1,0,0,0,0,7320,7320
6003,You indicated equipment,337780,-1,-1,255,255,255,255,0,0,4,1,0,0,0,0,7320,7320
6004,You indicated equipment,337780,-1,-1,255,255,255,255,0,0,10,1,0,0,0,0,7320,7320
6010,You asked for equipment,337760,-1,-1,255,255,255,255,0,0,1,1,0,0,0,0,7305,7305
6011,You asked for equipment,337760,-1,-1,255,255,255,255,0,0,2,1,0,0,0,0,7305,7305
6012,You asked for equipment,337760,-1,-1,255,255,255,255,0,0,3,1,0,0,0,0,7305,7305
6013,You asked for equipment,337760,-1,-1,255,255,255,255,0,0,4,1,0,0,0,0,7305,7305
6014,You asked for equipment,337760,-1,-1,255,255,255,255,0,0,10,1,0,0,0,0,7305,7305
6020,Ally is indicating equipment,337730,-1,-1,255,255,255,255,0,0,1,1,0,0,0,0,7320,7320
6021,Ally is indicating equipment,337730,-1,-1,255,255,255,255,0,0,2,1,0,0,0,0,7320,7320
6022,Ally is indicating equipment,337730,-1,-1,255,255,255,255,0,0,3,1,0,0,0,0,7320,7320
6023,Ally is indicating equipment,337730,-1,-1,255,255,255,255,0,0,4,1,0,0,0,0,7320,7320
6024,Ally is indicating equipment,337730,-1,-1,255,255,255,255,0,0,10,1,0,0,0,0,7320,7320
6030,Ally desires equipment,337710,-1,-1,255,255,255,255,0,0,1,1,0,0,0,0,7305,7305
6031,Ally desires equipment,337710,-1,-1,255,255,255,255,0,0,2,1,0,0,0,0,7305,7305
6032,Ally desires equipment,337710,-1,-1,255,255,255,255,0,0,3,1,0,0,0,0,7305,7305
6033,Ally desires equipment,337710,-1,-1,255,255,255,255,0,0,4,1,0,0,0,0,7305,7305
6034,Ally desires equipment,337710,-1,-1,255,255,255,255,0,0,10,1,0,0,0,0,7305,7305
6100,Location shown,337740,-1,-1,255,255,255,255,0,0,0,1,0,0,0,0,7320,-1
6110,You also showed location,337770,-1,-1,255,255,255,255,0,0,0,1,0,0,0,0,7305,7305
6120,Ally is showing location,337750,-1,-1,255,255,255,255,0,0,0,1,0,0,0,0,7320,-1
6130,Ally is also showing location,337720,-1,-1,255,255,255,255,0,0,0,1,0,0,0,0,7305,7305
9000,,337900,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,4500,-1
9010,,337905,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,4500,-1
9050,Voices in weapon form a blessing ,337915,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,-1,-1
9100,First Day: Noontide,-1,-1,146500,255,255,255,255,0,0,0,0,1,0,0,0,-1,-1
9101,First Day: Night,-1,-1,146501,255,255,255,255,0,0,0,0,1,0,0,0,-1,-1
9102,Second Day: Noontide,-1,-1,146502,255,255,255,255,0,0,0,0,1,0,0,0,-1,-1
9103,Second Day: Night,-1,-1,146503,255,255,255,255,0,0,0,0,1,0,0,0,-1,-1
9104,Final Day,-1,-1,146504,255,255,255,255,0,0,0,0,1,0,0,0,-1,-1
9500,Defeated by <?text1?>,-1,-1,146750,207,0,0,0,0,0,0,0,2,1,0,0,-1,-1
9501,Defeated in prelude,-1,-1,146760,207,0,0,0,0,0,0,0,2,1,0,0,-1,-1
9999,*Log capacity exceeded,-1,-1,146999,255,255,255,255,0,0,0,0,1,1,0,0,-1,-1
10108,<?text1?> required,337411,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,600,-1
10109,Special smithing table unlocked,338450,-1,-1,255,255,255,255,1,1,0,1,2,2,0,0,2200,2200
10110,<?text1?> required,337411,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,600,-1
10111,Felled <?text1?>,-1,-1,146740,206,0,0,0,1,0,0,0,2,2,0,0,-1,-1
11110,A Fell Omen arrives,-1,-1,338000,255,255,255,255,1,1,0,0,2,2,0,0,-1,-1
11111,Fell Omen defeated,338010,-1,338010,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
11112,Fell Omen repelled,338020,-1,338020,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11113,Fell Omen repelled,338030,-1,338030,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11120,Giant bubbles are forming,-1,-1,338040,255,255,255,255,1,1,0,0,2,2,0,0,-1,-1
11123,The master of bubbles was felled,338060,-1,338060,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
11124,The bubbles have dissipated,338070,-1,338070,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11130,A demon casts its curse,-1,-1,338080,255,255,255,255,1,1,0,0,2,2,0,0,-1,-1
11131,A deal with a demon has cleansed the curse,338090,-1,338090,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11132,A failed deal has sown enmity,338100,-1,338100,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11133,Foe felled- cleansing the curse,338110,-1,338110,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
11134,The demon departs,338120,-1,338120,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11140,A plague of locusts befalls the land,-1,-1,338130,255,255,255,255,1,1,0,0,2,2,0,0,-1,-1
11141,,338140,-1,338140,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11142,Plague of locusts quelled,338150,-1,338150,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
11143,Plague of locusts has died down,338160,-1,338160,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11144,Find the enemy who is stealing runes,338141,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,2200
11150,The Night threatens us anew,-1,-1,338170,255,255,255,255,0,0,0,0,2,1,0,0,-1,-1
11160,A meteorite has fallen,-1,-1,338180,51,0,0,0,1,1,0,0,2,2,0,0,-1,-1
11161,Meteorite master felled,338190,-1,338190,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
11170,The Night hordes multiply...,-1,-1,338200,255,255,255,255,1,1,0,0,2,2,0,0,-1,-1
11171,Other worlds spur the hordes,-1,-1,338210,255,255,255,255,1,1,0,0,2,2,0,0,-1,-1
11172,The Night hordes have dissipated,338220,-1,338220,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11173,The hordes of Night were worn down by <?codenameIcon?>.,338211,-1,-1,255,255,255,255,1,1,0,0,0,1,0,0,2200,2200
11174,The Night hordes are enfeebled,338212,-1,-1,255,255,255,255,1,1,0,0,0,1,0,0,2200,2200
11180,A flame of frenzy appears,-1,-1,338230,255,255,255,255,1,1,0,0,2,2,0,0,-1,-1
11181,Flame of frenzy has dissipated,338240,-1,338240,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11182,Flame of frenzy has dissipated,338250,-1,338250,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11190,Rise's contraption unlocked,338260,-1,338260,255,255,255,255,1,1,0,1,2,1,0,0,2210,2210
11191,Rise's contraption unlocked by another world,338261,-1,338260,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11192,Rise's contraption unlocked by <?codenameIcon?>'s world,338262,-1,338260,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
11200,Enemy felled,338270,-1,146740,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
11210,Another Condemned has invaded!,338280,-1,338280,255,255,255,255,1,1,0,1,2,2,0,0,2200,2200
11220,A Rise's contraption is unlocked,338290,-1,338290,255,255,255,255,1,1,0,1,2,2,0,0,2210,2210
11230,Acquired a local clue,338300,-1,338300,255,255,255,255,1,1,0,1,2,1,0,0,2200,2200
11231,Rotted Woods blessing located,338470,-1,338300,255,255,255,255,1,1,0,1,2,1,0,0,2200,2200
11240,Evergaol opened,338310,-1,338310,255,255,255,255,2,1,0,1,2,1,0,0,2200,2200
11241,Great enemy felled,338320,-1,146740,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
11250,Added a charge to flask,338330,-1,338330,255,255,255,255,0,1,0,0,2,1,0,0,2100,2200
11251,Added a charge to flask,338340,-1,338340,255,255,255,255,0,1,0,0,2,1,0,0,2100,2200
11252,,338350,-1,338350,255,255,255,255,0,1,0,0,2,1,0,0,2100,2200
11253,,338360,-1,338360,255,255,255,255,0,1,0,0,2,1,0,0,2100,2200
11260,Added an extra item slot,338370,-1,338370,255,255,255,255,0,1,0,0,2,1,0,0,2200,2200
11270,Added an extra talisman slot,338380,-1,338380,255,255,255,255,0,1,0,0,2,1,0,0,2200,2200
11281,Formidable great enemy located,338460,-1,338460,255,255,255,255,0,1,0,0,2,1,0,0,2200,2200
11290,Great enemy felled,338400,-1,146740,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
11300,Great enemy felled,338410,-1,146740,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
11310,Great enemy felled,338420,-1,146740,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
11320,Great enemy felled,338430,-1,146740,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
11330,A door has opened,338440,-1,338440,255,255,255,255,2,1,0,1,2,1,0,0,2200,2200
11340,A place once sealed is now open,338480,-1,338480,255,255,255,255,1,1,0,1,2,1,0,0,2200,2200
11350,Unable to identify target,-1,-1,146780,255,255,255,255,0,1,0,0,2,0,0,0,-1,-1
11360,Map information missing,-1,-1,146781,255,255,255,255,0,1,0,0,2,0,0,0,-1,-1
12000,Acquired Golden Seed <?missionProgress@0801?>/<?missionGoal@0801?>,337940,-1,337940,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12010,Acquired Vestige of Night <?missionProgress@0702?>/<?missionGoal@0702?>,337941,-1,337941,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12020,Acquired Dried Droplet <?missionProgress@0602?>/<?missionGoal@0602?>,337942,-1,337942,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12030,Personal Objective in Progress,337960,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12035,Personal Objective in Progress,337961,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12040,Personal Objective in Progress,337962,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12045,Personal Objective in Progress,337963,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12050,Personal Objective in Progress,337964,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12055,Personal Objective in Progress,337965,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12060,Personal Objective in Progress,337966,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12065,Personal Objective in Progress,337967,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12100,Earth is shifting: The Crater,337950,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12101,Earth is shifting: Mountaintop,337951,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12102,Earth is shifting: Rotted Woods,337952,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12103,Earth is shifting: Shrouded City,337953,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12110,Shifting earth has settled (The Crater),337955,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12111,Shifting earth has settled (Mountaintop),337956,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12112,Shifting earth has settled (Rotted Woods),337957,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12113,Shifting earth has settled (Shrouded City),337958,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12120,The Great Site of Grace has been altered,337930,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12200,Memory fragment found,337970,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12201,Remembrance completed,337971,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12202,Personal objective added,337972,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12203,Not compatible with pending match,337973,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
12210,Objective location can now be examined,337980,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12211,Objective location can now be examined,337981,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12212,Objective location can now be examined,337982,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12213,Objective location can now be examined,337983,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12214,Objective location can now be examined,337984,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12215,Objective location can now be examined,337985,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
12216,Objective location can now be examined,337986,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
13000,Map information missing,339000,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
20000,,-1,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,-1,-1
101000,Changed skill,337890,-1,146712,255,255,255,255,0,0,1,0,2,1,0,0,-1,-1
101010,Changed skill,337890,-1,146712,255,255,255,255,0,0,2,0,2,1,0,0,-1,-1
101020,Changed skill,337890,-1,146712,255,255,255,255,0,0,3,0,2,1,0,0,-1,-1
101030,Changed skill,337890,-1,146712,255,255,255,255,0,0,4,0,2,1,0,0,-1,-1
101040,Changed skill,337890,-1,146712,255,255,255,255,0,0,10,0,2,1,0,0,-1,-1
101099,Cannot change this weapon's skill,337892,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,600,-1
101100,Reverted skill,337891,-1,146713,255,255,255,255,0,0,1,0,2,1,0,0,-1,-1
101110,Reverted skill,337891,-1,146713,255,255,255,255,0,0,2,0,2,1,0,0,-1,-1
101120,Reverted skill,337891,-1,146713,255,255,255,255,0,0,3,0,2,1,0,0,-1,-1
101130,Reverted skill,337891,-1,146713,255,255,255,255,0,0,4,0,2,1,0,0,-1,-1
101140,Reverted skill,337891,-1,146713,255,255,255,255,0,0,10,0,2,1,0,0,-1,-1
101199,Cannot revert this weapon's skill,337893,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,600,-1
102000,Item-handling level up [2],337520,40632,-1,255,255,255,255,0,0,2,0,2,1,0,0,900000,-1
102010,Item-handling level up [3],337521,40633,-1,255,255,255,255,0,0,3,0,2,1,0,0,900001,-1
102020,Item-handling level up [2],337520,40612,-1,255,255,255,255,0,0,2,0,2,1,0,0,900000,-1
102030,Item-handling level up [3],337521,40613,-1,255,255,255,255,0,0,3,0,2,1,0,0,900001,-1
102040,Item-handling level up [2],337520,40602,-1,255,255,255,255,0,0,2,0,2,1,0,0,900000,-1
102050,Item-handling level up [3],337521,40603,-1,255,255,255,255,0,0,3,0,2,1,0,0,900001,-1
102060,Item-handling level up [2],337520,40607,-1,255,255,255,255,0,0,2,0,2,1,0,0,900000,-1
102070,Item-handling level up [3],337521,40608,-1,255,255,255,255,0,0,3,0,2,1,0,0,900001,-1
102080,Item-handling level up [2],337520,40637,-1,255,255,255,255,0,0,2,0,2,1,0,0,900000,-1
102090,Item-handling level up [3],337521,40638,-1,255,255,255,255,0,0,3,0,2,1,0,0,900001,-1
102100,Item-handling level up [2],337520,40617,-1,255,255,255,255,0,0,2,0,2,1,0,0,900000,-1
102110,Item-handling level up [3],337521,40618,-1,255,255,255,255,0,0,3,0,2,1,0,0,900001,-1
102120,Item-handling level up [2],337520,40642,-1,255,255,255,255,0,0,2,0,2,1,0,0,900000,-1
102130,Item-handling level up [3],337521,40643,-1,255,255,255,255,0,0,3,0,2,1,0,0,900001,-1
102140,Item-handling level up [2],337520,40627,-1,255,255,255,255,0,0,2,0,2,1,0,0,900000,-1
102150,Item-handling level up [3],337521,40628,-1,255,255,255,255,0,0,3,0,2,1,0,0,900001,-1
102160,Item-handling level up [2],337520,40622,-1,255,255,255,255,0,0,2,0,2,1,0,0,900000,-1
102170,Item-handling level up [3],337521,40623,-1,255,255,255,255,0,0,3,0,2,1,0,0,900001,-1
110000,Fire-summoning beasts appeared,-1,-1,338500,255,255,255,255,0,0,0,0,2,2,0,0,-1,-1
110001,All fire-summoning beasts felled,338510,-1,338510,205,0,0,0,0,0,0,0,2,1,0,0,2200,2200
110002,Fire-summoning beasts repelled,338520,-1,338520,255,255,255,255,0,0,0,0,2,1,0,0,2200,2200
110003,Fire-summoning beast felled,338511,-1,338511,255,255,255,255,0,0,0,0,2,1,0,0,2200,2200
110004,Fire-summoning beasts located,338526,-1,-1,255,255,255,255,0,0,0,0,2,1,0,0,2200,2200
110005,Fire-summoning beast felled,338512,-1,338512,255,255,255,255,0,0,0,0,2,1,0,0,2200,2200
110006,Fire-summoning beasts grow stronger,338525,-1,-1,255,255,255,255,0,0,0,0,2,1,0,0,2200,2200
110050,The Balancers will judge,-1,-1,338700,255,255,255,255,1,1,0,0,2,2,0,0,-1,-1
110051,Sacred flask charges lost,338710,-1,338710,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
110052,Partially restored sacred flask charges,338720,-1,338720,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
110053,Restored all sacred flask charges,338730,-1,338730,205,0,0,0,0,1,0,0,2,1,0,0,2200,2200
110054,A Balancer has withdrawn,338740,-1,338740,255,255,255,255,0,1,0,0,2,1,0,0,2200,2200
110055,All Balancers have withdrawn,338750,-1,338750,255,255,255,255,0,1,0,0,2,1,0,0,2200,2200
110100,Skill-changing smithing table opened,338530,-1,338530,255,255,255,255,1,1,0,1,2,2,0,0,2210,2210
110200,A chill mist rolls in- and hail begins to rain...,-1,-1,338600,255,255,255,255,1,1,0,0,2,2,0,0,-1,-1
110201,The chill mist has lifted,338610,-1,338610,205,0,0,0,1,1,0,0,2,1,0,0,2200,2200
110202,The chill mist has lifted,338620,-1,338620,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
110210,The great crystal cracks,338800,-1,338800,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
110211,The great crystal shatters,338801,-1,338801,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
110212,Resonating crystals located,338802,-1,338802,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
110220,A variant has invaded!,338805,-1,338805,255,255,255,255,0,0,0,0,2,1,0,0,2200,2200
110221,Variant felled,338806,-1,146740,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
110222,Disturbance in the heights of the fort,338820,-1,338820,255,255,255,255,0,0,0,0,2,1,0,0,2200,2200
110225,Seal broken,338810,-1,338810,255,255,255,255,1,1,0,0,2,1,0,0,2200,2200
110230,Replication altar unlocked,338490,-1,-1,255,255,255,255,1,1,0,1,2,2,0,0,2200,2200
110300,The temple stirs ominously with fire,337420,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,-1,-1
110301,The temple is replete with magic,337421,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,-1,-1
110302,The temple rumbles with lightning,337422,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,-1,-1
110303,The temple is blessed by holy,337423,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,-1,-1
110304,The temple is thick with poison,337424,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,-1,-1
110305,The temple thirsts for blood loss,337426,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,-1,-1
110306,The temple stings with frostbite,337427,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,-1,-1
110307,The temple is corroded by divine scarlet rot,337425,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,-1,-1
110308,The temple quietly soothes any and all life,337428,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,-1,-1
110309,The temple steadily erodes any and all life,337429,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,-1,-1
110320,Great enemy felled,338400,-1,146740,205,0,0,0,1,1,0,0,2,2,0,0,2200,2200
110400,One power of the Favor of the Rotted Woods was lost,337995,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,2200
120000,Personal Objective in Progress,337968,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
120005,Personal Objective in Progress,337969,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
120006,Objective location can now be examined,337987,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
120010,Objective location can now be examined,337989,-1,-1,255,255,255,255,0,0,0,0,0,1,0,0,2200,-1
121000,Earth is shifting: The Great Hollow,337954,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
121010,Shifting earth has settled (Great Hollow),337959,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
121020,A new target appeared,337880,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
121021,A new target appeared,337881,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
121030,Entry added to the Guide,337885,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
121031,Entry added to the Handbook,337886,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
121032,Entry added to the Guide and Handbook,337887,-1,-1,255,255,255,255,0,0,0,0,0,0,0,0,2200,-1
