ID,Name,element1,element2,element3,unknown_3,magicId,endPadding,
80220,[FLH] Fire/Lightning/Holy - Lightning Rod,2,3,4,0,8022,[0|0|0|0|0|0|0|0]
80221,[FHL] Fire/Lightning/Holy - Lightning Rod,2,4,3,0,8022,[0|0|0|0|0|0|0|0]
80222,[LFH] Fire/Lightning/Holy - Lightning Rod,3,2,4,0,8022,[0|0|0|0|0|0|0|0]
80223,[LHF] Fire/Lightning/Holy - Lightning Rod,3,4,2,0,8022,[0|0|0|0|0|0|0|0]
80224,[HFL] Fire/Lightning/Holy - Lightning Rod,4,2,3,0,8022,[0|0|0|0|0|0|0|0]
80225,[HLF] Fire/Lightning/Holy - Lightning Rod,4,3,2,0,8022,[0|0|0|0|0|0|0|0]
80230,[MLH] Magic/Lightning/Holy - Cold Storm,1,3,4,0,8023,[0|0|0|0|0|0|0|0]
80231,[MHL] Magic/Lightning/Holy - Cold Storm,1,4,3,0,8023,[0|0|0|0|0|0|0|0]
80232,[LMH] Magic/Lightning/Holy - Cold Storm,3,1,4,0,8023,[0|0|0|0|0|0|0|0]
80233,[LHM] Magic/Lightning/Holy - Cold Storm,3,4,1,0,8023,[0|0|0|0|0|0|0|0]
80234,[HML] Magic/Lightning/Holy - Cold Storm,4,1,3,0,8023,[0|0|0|0|0|0|0|0]
80235,[HLM] Magic/Lightning/Holy - Cold Storm,4,3,1,0,8023,[0|0|0|0|0|0|0|0]
