ID,Name,unknown_0,unknown_1,unknown_2a,unknown_2b,unknown_2c,unknown_3,unknown_4,unknown_5,unknown_6,unknown_7a,unknown_7b,eventFlag1,eventFlag2,eventFlag3,eventFlag4,eventFlag5,unknown_12,unknown_13,unknown_14,modifierId,unknown_16,unknown_17,unknown_18,unknown_19,unknown_20,unknown_21,unknown_22,unknown_23a,unknown_23b,unknown_24,unknown_25,unknown_26a,unknown_26b,
900000,,0,900000,0,0,0,1000,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900001,,0,900000,1,0,0,0,0,100,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900002,,0,900000,1,0,0,0,0,103,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900003,,0,900000,1,0,0,0,0,104,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900004,,0,900000,1,0,0,0,0,106,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900005,,0,900000,1,0,0,0,0,108,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900006,,0,900000,1,0,0,0,0,110,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900007,,0,900000,1,0,0,0,0,114,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900008,,0,900000,1,0,0,0,0,117,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900009,,0,900000,1,0,0,0,0,101,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900010,,0,900000,1,0,0,0,0,107,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900011,,0,900000,1,0,0,0,0,109,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900012,,0,900000,1,0,0,0,0,111,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900013,,0,900000,1,0,0,0,0,112,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900014,,0,900000,1,0,0,0,0,113,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900015,,0,900000,1,0,0,0,0,116,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900016,,0,900000,1,0,0,0,0,120,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900020,,0,900010,0,0,0,1000,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900021,,0,900010,2,0,0,0,0,0,0,0,0,7601,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
900022,,0,900010,1,0,0,0,0,100,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900023,,0,900010,1,0,0,0,0,104,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900024,,0,900010,1,0,0,0,0,108,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900025,,0,900010,1,0,0,0,0,110,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900026,,0,900010,1,0,0,0,0,114,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900027,,0,900010,1,0,0,0,0,117,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900028,,0,900010,1,0,0,0,0,101,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900029,,0,900010,1,0,0,0,0,109,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900030,,0,900010,1,0,0,0,0,111,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900031,,0,900010,1,0,0,0,0,112,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900032,,0,900010,1,0,0,0,0,113,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900033,,0,900010,1,0,0,0,0,116,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900034,,0,900010,1,0,0,0,0,120,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900040,,0,900020,0,0,0,1000,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900041,,0,900020,2,0,0,0,0,0,0,0,0,7602,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
900042,,0,900020,1,0,0,0,0,100,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900043,,0,900020,1,0,0,0,0,103,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900044,,0,900020,1,0,0,0,0,104,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900045,,0,900020,1,0,0,0,0,108,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900046,,0,900020,1,0,0,0,0,114,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900047,,0,900020,1,0,0,0,0,117,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900048,,0,900020,1,0,0,0,0,101,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900049,,0,900020,1,0,0,0,0,109,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900050,,0,900020,1,0,0,0,0,113,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900051,,0,900020,1,0,0,0,0,116,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900052,,0,900020,1,0,0,0,0,120,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900060,,0,900030,0,0,0,1000,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900061,,0,900030,2,0,0,0,0,0,0,0,0,7603,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
900062,,0,900030,1,0,0,0,0,100,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900063,,0,900030,1,0,0,0,0,103,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900064,,0,900030,1,0,0,0,0,104,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900065,,0,900030,1,0,0,0,0,106,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900066,,0,900030,1,0,0,0,0,110,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900067,,0,900030,1,0,0,0,0,117,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900068,,0,900030,1,0,0,0,0,101,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900069,,0,900030,1,0,0,0,0,107,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900070,,0,900030,1,0,0,0,0,111,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900071,,0,900030,1,0,0,0,0,112,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900072,,0,900030,1,0,0,0,0,116,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900073,,0,900030,1,0,0,0,0,120,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900080,,0,900050,0,0,0,1000,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900081,,0,900050,2,0,0,0,0,0,0,0,0,7605,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
900082,,0,900050,1,0,0,0,0,103,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900083,,0,900050,1,0,0,0,0,106,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900084,,0,900050,1,0,0,0,0,108,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900085,,0,900050,1,0,0,0,0,110,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900086,,0,900050,1,0,0,0,0,114,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900087,,0,900050,1,0,0,0,0,117,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900088,,0,900050,1,0,0,0,0,107,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900089,,0,900050,1,0,0,0,0,109,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900090,,0,900050,1,0,0,0,0,111,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900091,,0,900050,1,0,0,0,0,112,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900092,,0,900050,1,0,0,0,0,113,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900093,,0,900050,1,0,0,0,0,116,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900094,,0,900050,1,0,0,0,0,120,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900100,,1,900100,0,0,0,1000,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770,4771,0,0,0,0
900101,,1,900100,2,0,0,0,0,0,0,0,0,7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900102,,1,900100,1,0,0,0,0,305,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900103,,1,900100,1,0,1,0,0,113,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
900104,,1,900100,1,0,0,0,0,114,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900105,,1,900100,1,0,1,0,0,112,3800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
900110,,1,900110,0,0,0,1000,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770,4771,0,0,0,0
900111,,1,900110,2,0,0,0,0,0,0,0,0,7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900112,,1,900110,1,0,0,0,0,305,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900113,,1,900110,1,0,1,0,0,113,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
900114,,1,900110,1,0,0,0,0,114,3810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900115,,1,900110,1,0,1,0,0,112,3810,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
900120,,1,900120,0,0,0,1000,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770,4771,0,0,0,0
900121,,1,900120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900122,,1,900120,1,0,0,0,0,305,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900123,,1,900120,1,0,0,0,0,113,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900124,,1,900120,1,0,1,0,0,114,3800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
900125,,1,900120,1,0,1,0,0,112,3800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
900130,,1,900130,0,0,0,1000,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770,4771,0,0,0,0
900131,,1,900130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900132,,1,900130,1,0,0,0,0,305,4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900133,,1,900130,1,0,0,0,0,113,3810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900134,,1,900130,1,0,1,0,0,114,3810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
900135,,1,900130,1,0,1,0,0,112,3810,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
900320,,0,900320,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770,4770,0,0,0,0
900321,,0,900320,2,0,0,0,0,0,0,0,0,47700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900330,,0,900330,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4780,4780,0,0,0,0
900331,,0,900330,2,0,0,0,0,0,0,0,0,47800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900340,,0,900340,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4790,4790,0,0,0,0
900341,,0,900340,2,0,0,0,0,0,0,0,0,47900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900350,,0,900350,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0
900351,,0,900350,2,0,0,0,0,0,0,0,0,48000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900360,,0,900360,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4810,4810,0,0,0,0
900361,,0,900360,2,0,0,0,0,0,0,0,0,48100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900370,,0,900370,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4820,4820,0,0,0,0
900371,,0,900370,2,0,0,0,0,0,0,0,0,48200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900380,,0,900380,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,4830,0,0,0,0
900389,,0,900380,2,0,0,0,0,0,0,0,0,48300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900390,,0,900390,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840,4840,0,0,0,0
900391,,0,900390,2,0,0,0,0,0,0,0,0,48400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900400,,0,900400,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4850,4850,0,0,0,0
900401,,0,900400,2,0,0,0,0,0,0,0,0,48500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900410,,0,900410,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4860,4860,0,0,0,0
900411,,0,900410,2,0,0,0,0,0,0,0,0,48600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900420,,0,900420,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4870,4870,0,0,0,0
900421,,0,900420,2,0,0,0,0,0,0,0,0,48700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900430,,0,900430,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4880,4880,0,0,0,0
900431,,0,900430,2,0,0,0,0,0,0,0,0,48800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900440,,0,900440,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4890,4890,0,0,0,0
900441,,0,900440,2,0,0,0,0,0,0,0,0,48900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900450,,0,900450,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,4900,0,0,0,0
900451,,0,900450,2,0,0,0,0,0,0,0,0,49000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900460,,0,900460,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4910,4910,0,0,0,0
900461,,0,900460,2,0,0,0,0,0,0,0,0,49100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900470,,0,900470,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,4920,0,0,0,0
900471,,0,900470,2,0,0,0,0,0,0,0,0,49200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900480,,0,900480,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4930,4930,0,0,0,0
900481,,0,900480,2,0,0,0,0,0,0,0,0,49300000,7500,7515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900490,,0,900490,0,0,0,1003,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4990,4990,0,0,0,0
900499,,0,900490,2,0,0,0,0,0,0,0,0,49900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900660,,0,900660,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4917,4917,0,0,0,0
900669,,0,900660,2,0,0,0,0,0,0,0,0,7500,7515,49170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900670,,0,900670,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4918,4918,0,0,0,0
900679,,0,900670,2,0,0,0,0,0,0,0,0,7500,7515,49180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900680,,0,900680,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919,4919,0,0,0,0
900689,,0,900680,2,0,0,0,0,0,0,0,0,7500,7515,49190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900690,,0,900690,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4921,4921,0,0,0,0
900699,,0,900690,2,0,0,0,0,0,0,0,0,7500,7515,49210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900700,,0,900700,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4923,4923,0,0,0,0
900709,,0,900700,2,0,0,0,0,0,0,0,0,7500,7515,49230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900710,,0,900710,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4924,4924,0,0,0,0
900719,,0,900710,2,0,0,0,0,0,0,0,0,7500,7515,49240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900720,,0,900720,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4925,4925,0,0,0,0
900729,,0,900720,2,0,0,0,0,0,0,0,0,7500,7515,49250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900730,,0,900730,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4926,4926,0,0,0,0
900739,,0,900730,2,0,0,0,0,0,0,0,0,7500,7515,49260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900740,,0,900740,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4927,4927,0,0,0,0
900749,,0,900740,2,0,0,0,0,0,0,0,0,7500,7515,49270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900750,,0,900750,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4928,4928,0,0,0,0
900759,,0,900750,2,0,0,0,0,0,0,0,0,7500,7515,49280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900760,,0,900760,0,0,0,1003,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4929,4929,0,0,0,0
900769,,0,900760,2,0,0,0,0,0,0,0,0,7500,7515,49290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900770,,0,900770,0,0,0,1006,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4928,4928,0,0,0,0
900771,,0,900770,2,0,0,0,0,0,0,0,0,7500,7515,49280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900775,,0,900775,0,0,0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4890,4890,0,0,0,0
900776,,0,900775,2,0,0,0,0,0,0,0,0,7500,7515,48900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900777,,0,900777,0,0,0,1009,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4890,4890,0,0,0,0
900778,,0,900777,2,0,0,0,0,0,0,0,0,7500,7515,48900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902000,,0,902000,0,0,0,1000,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902001,,0,902000,1,0,0,0,0,100,300,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902002,,0,902000,1,0,0,0,0,101,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902003,,0,902000,1,0,0,0,0,103,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902004,,0,902000,1,0,0,0,0,104,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
