ID,Name,horizontalVelocityScale,verticalVelocityScale,horizontalVelocityChange,verticalVelocityChange,horizontalVelocityAngle,unknown_1,unknown_2,unknown_3,unknown_4,fallControlParamId,pad1,
10100,Spiritstream Jump Attack? 1,1,1,0,6,0,0,0,0,0,210,[0|0|0|0]
10101,Spiritstream Jump Attack? 2,1,0,0,18,0,0,0,0,0,210,[0|0|0|0]
11000,[Ultimate - Wylder] Air Start,1,0,0,3,0,0,0,0,0,300,[0|0|0|0]
11001,[Ultimate - Wylder] Air Blast Back,0,0,-12.5,5,0,0,0,0,0,301,[0|0|0|0]
11002,[Skill - Wylder] Claw Shot Jump,0,0,15,10,0,0,0,0,0,100,[0|0|0|0]
11003,[Skill - Wylder] Claw Shot Jump 2,0.3,0.3,8,5,0,0,0,0,0,100,[0|0|0|0]
11004,[Skill - Wylder] Claw Shot Jump 3,0,0,12,6,0,0,0,0,0,100,[0|0|0|0]
11010,[Ultimate - Guardian] Begin Ascending,0,0,0,15,0,0,0,0,0,310,[0|0|0|0]
11011,[Ultimate - Guardian] Begin Descending,0,0,0,-30,0,0,0,0,0,100,[0|0|0|0]
11020,[Skill - Ironeye] Air Marking,0,0,12.8,1,0,0,0,0,0,100,[0|0|0|0]
11030,,1,0.5,0,5,0,0,0,0,0,340,[0|0|0|0]
11031,,1,0.7,1,-1,180,0,0,0,0,341,[0|0|0|0]
