ID,Name,padKeyId,keyboardModifyKey,keyboardKeyId,mouseModifyKey,mouseKeyId,shortcutNameId,shortcutHelpID,unknown_3a,direction,unknown_3c,unknown_3d,unkKey,sharedKey,reserved,
300,Zoom In Map,3001,0,-1,0,9,280510,-1,4,0,3,15,-1,-1,[0|0|0|0|0|0|0|0]
301,Zoom Out Map,3000,0,-1,0,10,280511,-1,4,0,3,15,-1,-1,[0|0|0|0|0|0|0|0]
302,,3005,0,-1,0,0,-1,-1,4,100,0,0,-1,-1,[0|0|0|0|0|0|0|0]
303,,3005,0,-1,0,0,-1,-1,4,-100,0,0,-1,-1,[0|0|0|0|0|0|0|0]
304,,3004,0,-1,0,0,-1,-1,4,100,0,0,-1,-1,[0|0|0|0|0|0|0|0]
305,,3004,0,-1,0,0,-1,-1,4,-100,0,0,-1,-1,[0|0|0|0|0|0|0|0]
306,Change Level: Up,2000,0,73,0,0,280512,-1,4,0,6,31,-1,-1,[0|0|0|0|0|0|0|0]
307,Change Level: Down,2001,0,74,0,0,280513,-1,4,0,6,31,-1,-1,[0|0|0|0|0|0|0|0]
308,Detailed View On/Off,2007,0,116,0,0,280517,-1,4,0,2,31,-1,-1,[0|0|0|0|0|0|0|0]
309,Switch Pin (Next),2003,0,72,0,0,280514,-1,4,0,6,31,-1,-1,[0|0|0|0|0|0|0|0]
310,Switch Pin (Previous),2002,0,71,0,0,280515,-1,4,0,6,31,-1,-1,[0|0|0|0|0|0|0|0]
311,Show Position,2011,0,-1,0,8,280516,-1,4,0,2,31,-1,-1,[0|0|0|0|0|0|0|0]
1000,,-1,0,97,0,0,-1,-1,2,0,2,0,-1,-1,[0|0|0|0|0|0|0|0]
1001,,-1,0,-1,0,2,-1,-1,0,0,7,0,-1,-1,[0|0|0|0|0|0|0|0]
1002,,-1,0,-1,0,0,-1,-1,0,0,2,32,204,-1,[0|0|0|0|0|0|0|0]
1003,,-1,0,198,0,0,-1,-1,2,0,2,0,-1,-1,[0|0|0|0|0|0|0|0]
1004,,-1,0,-1,0,0,-1,-1,0,0,2,32,205,-1,[0|0|0|0|0|0|0|0]
1005,,-1,0,98,0,0,-1,-1,2,0,2,0,-1,-1,[0|0|0|0|0|0|0|0]
1006,,-1,0,-1,0,9,-1,-1,0,0,3,0,-1,-1,[0|0|0|0|0|0|0|0]
1007,,-1,0,-1,0,10,-1,-1,0,0,3,0,-1,-1,[0|0|0|0|0|0|0|0]
